Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
107,help to deploy and scale applications that run simultaneously on multiple computers,906,913,help to deploy and scale applications that run simultaneously on multiple computers,906,913,204 203 101
107,amazon,925,928,aws you know how aws is a cloud computing,1430,1435,204 203 101
107,aws,1432,1435,aws amazon web services aws,920,925,204 201 101
107,digitalocean,897,899,digitalocean on the other hand is headquartered in new york city with data centers worldwide digitalocean provides developers cloud services that help to deploy and scale applications that run simultaneously on multiple computers as of january 2018 digitalocean was the third largest hosting company in the world in terms of web phasing computers let's talk about cloud computing in aws amazon web services aws is an cloud computing service provided by amazon,897,928,204 101 203
107,microsoft,812,815,aws you know how aws,1430,1435,204 203 202
204,it basically is a bigger module,445,449,it basically is a bigger module so this is not like that it's a smaller module in itself this is the one of the biggest module,445,453,203 107 401
204,big data challenges so many Big Data challenges,344,350,we have a feature of Amazon finances we can easily manage it out now for data preprocessing we basically have Amazon EMR Amazon redshift with real process we can easily manage it for data storage we basically have Amazon S3 and Amazon to the help of which we can easily manage it and for the last data visualization we have the quick Insight now all these are itself it basically is a bigger module,422,449,203 107 401
204,Amazon S3 and Amazon,436,439,compute power database storage content delivery,184,189,203 107 101
204,Amazon S3 and Amazon,436,439,Amazon S3 and Amazon,436,439,203 407 107
204,Amazon S3 and Amazon,436,439,Amazon S3 and Amazon,436,439,107 203 101
204,Big Data,31,34,quick Insight now all these are itself it basically is a bigger module,442,449,203 107 401
205,a JavaScript library,51,56,a JavaScript library that is used to build user interface for web applications react,51,59,203 104 402
205,JavaScript,51,54,JavaScript library,51,56,402 104 401
205,Jordan walk,59,62,Jordan walk a software engineer working at Facebook Facebook,59,68,103 203 201
205,Netflix Airbnb Dropbox Etc,89,95,larger and real-time applications,154,158,203 103 402
205,The View,120,124,The View component,120,124,402 207 405
205,things that have actually changed,256,261,things that have actually changed this makes our application much faster and there is no memory wastage testability react views can be used as functions of the state state is an object,256,272,103 402 405
205,cost efficient,503,506,you can change any component at any point in time without affecting the rest of the application,145,151,103 101 203
205,live reload feature,489,492,live reload feature is one of the best features that assists the developer while creating the application using live reload,489,498,103 402 104
106,object-oriented programming abstraction abstraction,772,778,object-oriented programming abstraction abstraction,772,778,101 401 407
205,unidirectional data flow,326,331,unidirectional data flow for one-way data binding the major advantage of one-way data binding is that throughout the application the data flows in a single Direction,326,337,203 401 104
205,a cross-platform mobile application development framework,375,380,among the most popular Technologies used to create various types of applications,10,17,104 402 207
205,third-party libraries and modules,433,435,heavily relies on JavaScript runtime environment architecture also known as JavaScript Bridge the JavaScript code is compiled into native code at runtime react native uses flux architecture from Facebook in short react native uses JavaScript bridge to communicate with the native modules with react native a developer is just provided with UI rendering and device access modules for Native features react native is heavily dependent on third-party libraries and modules,402,435,402 102 203
205,JavaScript,559,561,the code written in react native can be used on any of the mobile platforms to build native applications or applications that work on multiple platforms language,443,456,104 402 203
205,JavaScript,559,561,react native's base feature,440,443,401 104 402
205,allows you to code as well as see the modifications in your application simultaneously react native supports live reload,580,589,a feature that allows you to code as well as see the modifications in your application simultaneously react native supports live reload,578,589,104 402 201
205,Facebook Netflix,542,545,Facebook Netflix New York Times Yahoo mail Etc on the other hand react native is used in mobile applications,542,550,402 104 203
205,react,595,597,react is much better when it comes to styling your application's UI using CSS react native on the other hand makes use of native platform apis learning curve even though react is not very difficult to learn react native is much easier this is because you can make use of ready-made components in react native while for react you will have to coach them yourself so we've done a head-to-head comparison between react and react native,595,624,103 404 207
205,the type of project,626,628,react native the answer to which one is better among the two depends on the type of project,622,628,202 103 404
205,react and react native,10,13,react and react native,10,13,402 405 202
206,Arya and today we are gonna go go and discuss how to become an ethical hacker well I'm going to be going over the following topics throughout the course of the session firstly you're going to see who is an ethical Hackle and then we are going to also discuss the roadmap that you could follow to become an ethical hacker yourself we're going to be going over the pertinent certifications that are related to ethical hacking and in particular we'll be discussing the ceh exam we'll be going over the overview of the exam the objectives and the eligibility criteria we'll also be discussing the skills you might need to actually prepare for this exam and go and pass this exam with flying colors we'll also be discussing the job Trends and companies hiring in the ethical hacking area and also the salaries that they offer okay now firstly let's go over who exactly is an ethical hacker well an ethical hacker also known as a white heart hacker,10,68,Arya and today we are gonna go go and discuss how to become an ethical hacker well I'm going to be going over the following topics throughout the course of the session firstly you're going to see who is an ethical Hackle and then we are going to also discuss the roadmap that you could follow to become an ethical hacker yourself we're going to be going over the pertinent certifications that are related to ethical hacking and in particular we'll be discussing the ceh exam we'll be going over the overview of the exam the objectives and the eligibility criteria we'll also be discussing the skills you might need to actually prepare for this exam and go and pass this exam with flying colors we'll also be discussing the job Trends and companies hiring in the ethical hacking area and also the salaries that they offer okay now firstly let's go over who exactly is an ethical hacker well an ethical hacker also known as a white heart hacker,10,68,105 203 202
206,white heart hacker,64,68,Arya and today we are gonna go go and discuss how to become an ethical hacker well I'm going to be going over the following topics throughout the course of the session firstly you're going to see who is an ethical Hackle and then we are going to also discuss the roadmap that you could follow to become an ethical hacker yourself we're going to be going over the pertinent certifications that are related to ethical hacking and in particular we'll be discussing the ceh exam we'll be going over the overview of the exam the objectives and the eligibility criteria we'll also be discussing the skills you might need to actually prepare for this exam and go and pass this exam with flying colors we'll also be discussing the job Trends and companies hiring in the ethical hacking area and also the salaries that they offer okay now firstly let's go over who exactly is an ethical hacker well an ethical hacker also known as a white heart hacker,10,68,105 202 203
206,network traffic monitoring,613,616,creative thinker ethical hackers have to predict and prevent cracking activities,247,253,105 102 203
206,database handling networking and operating systems,501,505,Information Technology computer science or cyber security,135,140,105 202 203
206,tech support Engineers,176,178,proficient in database handling networking and operating systems,501,505,105 203 102
105,increased productivity,141,143,increased productivity because people would then be in a very controlled environment concentrating more on their work,141,147,201 206 404
206,excellent soft skills,505,507,creative thinker ethical hackers have to predict and prevent cracking activities,247,253,105 102 203
206,88 000,728,730,88 000 per annum,331,335,105 107 102
206,CCNA and CI double SP ore,180,185,the Sans giac certification,342,346,105 103 102
405,internet protocol,124,126,internet protocol an alternative to tcp is udp it stands for user datagram protocol,124,132,206 406 107
206,penetration testing structure,373,377,penetration testing structure and the tools used within that structure,373,379,105 101 207
206,to inform the public that credentialed individuals meet or exceed the minimum standards of ethical hacking,416,426,education those with a few years of experience can also pull up to 120 000 and upwards per year particularly those people who work as independent Consultants okay guys this brings us to the end of how to become an ethical hacker live session,754,773,105 102 101
206,the process of monitoring and capturing all the packets passing through a given network,523,529,Network traffic scanning well or sniffing rather now sniffing is the process of monitoring and capturing all the packets passing through a given network,518,529,402 104 203
206,ethical hackers have to predict and prevent cracking activities,249,253,they must be proficient in stuff like intrusion detection and prevention session hijacking knowledge,616,622,105 407 102
206,CIA Mossad and NSA,712,717,database handling networking and operating systems,501,505,105 202 203
207,local area networks,488,492,local area networks for any other networks,488,492,405 401 402
207,improves security,525,529,the benefits of a land are similar to those of any collection of connected devices,118,125,405 107 401
207,Network address translation,513,519,separate types of addresses allotted to each Hardware device,299,303,104 405 402
406,CPU,315,320,"it is swapped out and it comes over here, and after that, it gets swapped into the ready queue again",522,529,207 104 407
207,separate types of addresses allotted to each Hardware device,299,303,using either the IP addresses or Mac addresses which are separate types of addresses allotted to each Hardware device,295,303,405 104 401
207,by exchanging data packets,261,265,it tends to mask the internally allocated IP addresses and uses a single public IP address for all the devices this process is called Network address translation or Nat IP allocation a network address translation is a method of translating one IP address to another while these packets are in transit through a router,503,527,405 401 404
207,subnets,48,50,an air traffic controller,349,354,404 104 402
207,Network address translation,513,519,Network address translation or Nat IP allocation,513,519,104 405 401
207,determine the overall range of a local area network,427,432,help determine the overall range of a local area network,425,432,401 404 405
207,Lang,78,82,a collection of local area networks,488,492,404 405 401
207,Nat IP allocation,515,519,Nat IP allocation a network address translation,515,520,405 401 404
207,Nat IP allocation,515,519,Nat IP allocation a network address translation is a method of translating one IP address to another,515,525,405 104 401
207,a type of network security device,567,571,a type of network security device that analyzes the incoming and outgoing networking traffic,567,574,104 405 404
207,demilitarized zone,620,622,an internal routing table,378,382,101 401 404
104,"Now a port is not a physical connection, it's a logical connection that is used by programs and services to exchange information",0,13,"Now a port is not a physical connection, it's a logical connection that is used by programs and services to exchange information",0,13,207 402 405
401,data link layer,958,962,data link layer as a frame frame is further decapsulated as data moves through higher layers finally data is moved to application layer,958,969,102 405 203
207,a collection of Pathways to multiple Network destinations,380,384,a collection of Pathways to multiple Network destinations to properly direct packets it scans the header of a packet to establish its destination,380,390,401 405 402
402,FTP protocol,149,151,FTP protocol is used for transferring files and among all these protocols the HTTP,149,157,405 401 207
203,a data science scientist is the most promising job role in the US,366,374,a data science scientist is the most promising job role in the US and it stands at number one on glassdoor's best jobs of 2019,366,379,401 204 402
401,a source and destinations port number,395,398,a source and destinations port number,395,398,405 106 101
405,single standard protocol,552,554,choosing the best possible path for data delivery from source to destination,723,727,102 401 201
402,HTTP protocol,165,169,HTTP protocol and in fact in this whole tutorial we are going to focus only on HTTP protocol,165,176,104 401 405
401,file transfer web surfing emails virtual terminals,127,133,file transfer web surfing emails virtual terminals,127,133,405 402 207
402,HTTP,347,353,HTTP protocol is basically request response protocol that means whenever the web plan needs to do some operation on a source like reading it or updating it or deleting it or creating a new resource or any kind of operation the web plan first establishes a connection with your web server where the resources are hosted and then they were clients and sell request to it the request contains the details of what the web plant once liked which operation it ones at all while the web server receives a request it responds with a response back to the web client that means it sends is a spawn back to the web client and the content of the response depends on what was requested for example if the client asked to read a resource this server can either put the resource in the response or in from the client then the resource is not available with me and you go to somewhere else for the resource or something like that and then after the response is given to the web client the connection is closed and the web server does not remember anything about the past connections and who the clients where that means next time if the client sends endless requests to the server the web server will treat that request as a new request coming from a new web client and because of this nature the HTTP,347,443,405 401 207
401,binary zeros,930,933,network layer data link layer and physical layer,52,58,405 207 101
402,HTTP protocol,165,169,HTTP protocol is the merge protocol in the web client and the web server club that means uh most of the times the web client and the web servers speak to one another using the HTTP protocol,155,169,104 405 207
402,a unique URL,309,316,each resource on the web in the world is identified by a unique URL,303,316,104 207 201
104,Port number 21,34,42,accessing email and so on. And ports have a unique number that identifies them.  The number ranges from 0 - 65535. For example some common ports are port 80 and 443 which are used for web pages.  Port number 21,20,42,402 405 207
402,your ie or Firefox or Google Chrome,26,32,your ie or Firefox or Google Chrome,26,32,104 207 404
402,your ie or Firefox or Google Chrome,26,32,your ie or Firefox or Google Chrome,26,32,405 401 207
402,merge protocol,155,157,each resource on the web in the world is identified by a unique URL,303,316,104 207 203
402,stateless protocol,443,445,the HTTP protocol is called a stateless protocol,440,445,104 205 401
402,a stateless protocol,443,445,a stateless protocol,443,445,405 401 207
402,a unique URL,309,316,each resource on the web in the world is identified by a unique URL,303,316,104 401 207
402,a piece of software,11,19,a piece of software which can be accessed from a browser,11,21,104 401 203
402,a piece of software which can be accessed from a browser,11,21,a piece of software which can be accessed from a browser and you know what's called a browser,11,25,104 401 205
402,stateless protocol,443,445,a stateless protocol,443,445,405 401 104
404,virtual private network,17,23,virtual private network its job is to ensure the safe delivery of data across public networks,17,27,207 104 405
404,remote access,483,487,remote access vpns,483,487,207 405 104
404,forward it over to the internet,489,493,remote access vpns you connect to that company's network before they forward it over to the internet,483,493,207 104 402
404,both networks,123,127,either a router or a firewall,190,193,207 104 402
404,remote access vpns,483,487,remote access vpns,483,487,205 207 405
404,remote access vpns,483,487,remote access vpns you connect to that company's network before they forward it over to the internet by using these services the idea is that only the vpn provider will see your traffic so not even your isp can see what you're doing now while there are some understandable reasons to use these services please don't get sucked into some of the scare tactics that most of them use the reality and what they would have you believe is often quite different anyway that's enough for vpns,483,515,405 207 401
404,if you want to use something called a full tunnel or a split tunnel,425,430,if you want to use something called a full tunnel or a split tunnel,425,430,207 104 107
404,ensure the safe delivery of data across public networks,20,27,only the vpn provider will see your traffic so not even your isp can see what you're doing now,493,502,406 207 105
404,only the vpn provider will see your traffic,493,497,only the vpn provider will see your traffic so not even your isp can see what you're doing now,493,502,405 207 105
405,field checksum,894,899,field checksum the sender calculates and enters a value in this field at the receiving end,894,903,404 104 207
401,with the help of network interface cards forms a network,19,26,with the help of network interface cards forms a network,19,26,405 207 204
405,udp,126,129,carrier sense multiple access with collision detection,360,368,104 207 402
405,segmentation,775,778,internet protocol an alternative to tcp is udp it stands for user datagram protocol,124,132,104 207 406
405,very small,403,405,tcp increases the transmission speed until the segments begin to become unacknowledged,1017,1024,104 207 402
405,very small,403,405,five layers,1162,1165,104 402 207
401,type of media,950,953,convert it to bits and pass it to data link layer as a frame frame is further decapsulated as data moves through higher layers,958,966,405 102 203
401,copper cable or lan cable light signal,940,944,copper cable or lan cable light signal in case of optical fiber and radio signal,940,947,405 402 207
402,FTP protocol is used for transferring files,149,155,different kind of tasks for example the FTP protocol is used for transferring files,147,155,401 405 101
101,basic concepts of kubernetes,691,695,each pod is its own self containing server with its own IP address,558,567,103 203 402
103,a standalone executable package,590,595,the container is a standalone executable package,590,595,104 101 205
207,Network address translation,513,519,Network address translation or Nat IP allocation a network address translation is a method of translating one IP address to another,513,525,104 405 401
405,flow control,412,415,flow control and error control flow control,412,417,107 404 207
401,the amount of data being transmitted,413,418,the amount of data being transmitted consider our mobile is connected to a server,413,421,405 406 407
405,internet protocol,124,126,logical addressing routing,547,550,401 406 102
406,time-sharing,208,213,"process scheduling? Don't worry, We will come to that and you will understand how it is related as we move ahead. Now, the next thing that we will be talking about is time sharing",95,106,106 407 102
406,multiprogramming,208,213,to switch the CPU among processes so frequently that user can interact with each program while it is running,106,116,106 107 405
406,take care of these,330,332,"assign the CPU at what time, all those things will be decided by the process scheduler. So, this is just a brief idea that I want to give you about process scheduling",650,664,407 102 402
407,anywhere from  one thread to many threads,233,237,anywhere from  one thread to many threads,233,237,406 102 401
406,two,347,349,at least some process running at all times,80,84,407 204 102
406,multiprogramming and time-sharing,208,213,multiprogramming and time-sharing,208,213,407 405 404
406,the list of all the processes that we have,417,421,the list of all the processes that we have. And ready queue is the list of processes that are ready and waiting to be executed,417,426,407 101 204
406,the list of processes that are ready and waiting to be executed,421,426,"output waiting queue and wait for the availability of the input/output devices. And once the input/output devices are assigned to the process, it will execute the input/output operation. So, once the input/output operations are executed, it will go back to the ready queue again because it needs the CPU again to resume its execution. So, here it waits for the input/output devices and once it gets it and the operation is done it goes back to the ready queue and waits for the CPU",597,634,407 101 204
406,input/output waiting queue,573,577,the input/output waiting queue,573,577,407 104 102
406,it will get swapped-out,508,510,the CPU is switched among these three processes so frequently and so quickly that you are able to actually interact each program while it is running,174,185,407 102 402
103,differences in computer environments,30,32,then the code wouldn't work on their system coders are worldly a system due to the differences in computer environments,23,32,104 401 205
407,loading that executable program into the memory,117,124,loading that executable program into the memory,117,124,406 401 102
407,loading that executable program into the memory,117,124,in  loading that executable program into the memory,117,124,406 401 201
407,a program,127,132,"operating system, which we  have been discussing so far. So, the operating system will help in  loading that executable program into the memory and allocate its resources and then the program will begin its execution. Alright! So, we first have a program",113,132,106 207 201
407,the operating system will help in  loading that executable program,117,121,"it has to be loaded  into the memory, and for a program to execute, it needs  some resources of the computer system",100,108,406 102 402
407,processes,25,28,the operating system will help in  loading that executable program,117,121,104 406 402
407,many  times,17,21,anywhere from  one thread to many threads,233,237,406 102 104
407,Windows,269,272,the operating system will help in  loading that executable program into the memory,117,124,406 102 402
407,binary code,69,73,the operating system,117,121,106 401 405
407,the operating system,117,121,some resources of the computer system,102,108,406 106 402
407,the operating system,117,121,some resources of the computer system,102,108,406 106 402
407,the operating system,117,121,"it has to be loaded  into the memory, and for a program to execute",100,108,402 406 104
401,error control,460,463,a method of moving data packet from source to destination,587,591,101 105 103
407,the operating system,117,121,you  compile your program,73,77,106 102 406
