Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
207,Auto receive some particular information that must be transmitted to a local device in the network it checks the internal routing tables to determine the correct internal IP address and the correct destination to send the external leadership data to but let's see a device on external network or a wide area network wants to communicate it directly with a device from the local network this cannot be allowed since this can be a very big security risk for devices in a secure environment all of this m3m exit rule creation and handling can be taken care of by a firewall a firewall is a type of network security device that analyzes the incoming and outgoing networking traffic and allows organized data packets depending on a set of security rules its objective is to provide a barrier between your local network and external jackets such as the internet the most common sort of firewall which are packed at filtering firewalls check packets and prevent them from getting through if they do not maintain established security rule set this sort of firewall examines the packet's destination and Source IP addresses if the packet fits an allowed rule,532,602,Auto receive some particular information that must be transmitted to a local device in the network it checks the internal routing tables to determine the correct internal IP address and the correct destination to send the external leadership data to but let's see a device on external network or a wide area network wants to communicate it directly with a device from the local network this cannot be allowed since this can be a very big security risk for devices in a secure environment all of this m3m exit rule creation and handling can be taken care of by a firewall a firewall is a type of network security device that analyzes the incoming and outgoing networking traffic and allows organized data packets depending on a set of security rules its objective is to provide a barrier between your local network and external jackets such as the internet the most common sort of firewall which are packed at filtering firewalls check packets and prevent them from getting through if they do not maintain established security rule set this sort of firewall examines the packet's destination and Source IP addresses if the packet fits an allowed rule,532,602,401 405 101
202,because the requirement of deep learning algorithm include gpus,542,546,This is because the requirement of deep learning algorithm include gpus,542,546,203 204 102
202,"they do a large amount of matrix multiplication operations,",551,554,"they do a large amount of matrix multiplication operations,",551,554,203 204 107
102,sprints are the term used for iterations,1117,1123,cycle sprints are the term used for iterations,1115,1123,201 203 202
202,we first break down the problem into different sub parts solve them individually and then finally combine them to get the desired result.,644,652,It is generally recommended that we first break down the problem into different sub parts solve them individually and then finally combine them to get the desired result.,642,652,203 204 102
202,machine learning,745,749,AI vs Machine Learning,9,11,203 204 102
202,because there's so many parameter in a deep learning algorithm that makes the training longer than usual,734,740,because there's so many parameter in a deep learning algorithm that makes the training longer than usual,734,740,203 102 204
203,data,25,27,data from social media to the iot devices we're generating immeasurable amount of data,25,32,202 406 101
203,data science is the process of using data to find Solutions,58,65,data science is the process of using data to find Solutions or to predict out comes for a problem statement,58,67,204 102 401
203,data science,58,61,data science comes in in simple words data science,56,61,204 102 407
203,Uber maximizes the number of rides it can provide and hence benefit from this,118,124,Uber maximizes the number of rides it can provide and hence benefit from this,118,124,204 107 201
203,understanding the business requirement,130,134,understanding the business requirement or the problem you're trying to solve,130,136,407 204 102
203,to build a dynamic pricing model,136,140,to build a dynamic pricing model that takes effect when a lot of people in the same area are requesting rides at the same time,136,145,102 107 204
203,weather historical data holidays time traffic pickup and drop location,147,155,weather historical data holidays time traffic pickup and drop location and it keeps a track of all of this,147,158,204 401 107
203,increases the complexity of the problem,163,165,such data only increases the complexity of the problem,160,165,204 401 102
203,location of restaurants and cafes nearby,167,172,Uber might collect information like the location of restaurants and cafes nearby,165,172,204 107 401
203,data is not needed to analyze Uber search pricing,172,176,such data is not needed to analyze Uber search pricing,169,176,204 207 201
102,let's have a brief description about each of these stages,173,178,let's have a brief description about each of these stages and this is the cycle that the sdlc follows,173,183,203 204 401
203,deployment and optimization,240,244,the final stage of data science is deployment and optimization,237,244,102 204 107
203,deployment and optimization,240,244,the final stage of data science is deployment and optimization,237,244,204 102 107
203,deployment and optimization,240,244,deployment and optimization,240,244,204 102 401
203,e-commerce platform,260,265,to draw useful insights and solve problems,54,58,204 401 102
203,Amazon and Flipkart,262,265,Amazon and Flipkart it is also the logic behind Netflix's recommendation system,262,269,204 102 107
203,you must be skilled in statistics,411,417,you must be skilled in statistics expertise in programming languages like R and python is a must,411,421,204 206 401
203,R and python,417,421,programming languages like R and python,417,421,204 407 106
203,to draw useful insights and solve problems,54,58,you must know how to use the data to draw useful insights and solve problems,52,58,204 105 401
203,between a hundred thousand dollars to hundred and eighty two thousand dollars,398,402,the average salary ranges between a hundred thousand dollars to hundred and eighty two thousand dollars,396,402,204 401 104
203,Apple used data science to build a watch,333,338,Apple used data science to build a watch that monitors an individual's Health,333,341,204 401 102
204,a term for collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,big data is a term for collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,203 401 102
204,structured data relational semi-structured unstructured,94,97,structured data relational semi-structured unstructured we have so many types of different data so we have a big requirement we have where we have different type of data as per the different use cases,94,104,203 401 106
203,data validation,211,214,data validation stage,211,217,204 405 401
203,anomalies,223,225,data exploration and Analysis the data exploration stage is like the brain storming of data analysis this is where you understand the patterns in your data this is followed by data modeling the data modeling stage basically includes building a machine learning model that predicts the Uber search at a given time and location this model is built by using all the insights and Trends collected in the exploration stage the model is trained by feeding a thousands of customer records so that it can learn to predict the outcome more precisely next is the data validation stage,179,217,401 405 204
204,Amazon web services,180,184,a cloud platform cloud service which is given by Azure now we have the cloud service which is given by Microsoft which is known as Microsoft Azure which is basically the cloud service from Microsoft Azure likewise AWS is the name of a cloud service from Amazon,244,261,107 203 101
204,compute power database storage content delivery and other functionality to help business scale and grow,184,193,AWS is a secure Cloud platform offering compute power database storage content delivery and other functionality to help business scale and grow,180,193,107 101 203
107,the ability to deliver on-demand computing service over the internet and that too on a pay-as-you-go basis,334,343,cloud computing is the ability to deliver on-demand computing service over the internet and that too on a pay-as-you-go basis,334,343,204 203 101
107,amazon,925,928,amazon web services aws is a cloud computing service provided by amazon,799,805,204 203 101
107,aws,799,802,aws is a cloud computing service provided by amazon,799,805,204 201 101
107,microsoft azure,812,815,microsoft azure formerly known as windows assure,812,817,204 101 203
107,microsoft,812,815,microsoft azure formerly known as windows assure is a cloud computing service by microsoft,812,820,204 203 202
204,we are going to have a bulk of data So eventually we are going to run out of a space at some point of time,379,388,we are going to have a bulk of data So eventually we are going to run out of a space at some point of time,379,388,203 107 401
204,uncertainty and inconsistency,168,172,uncertainty and inconsistency in the data,168,172,203 107 401
204,Amazon EMR Amazon redshift,429,433,Amazon EMR Amazon redshift with real process we can easily manage it,429,436,203 107 101
204,Amazon EMR Amazon redshift,429,433,Amazon EMR Amazon redshift with real process,429,433,203 407 107
204,Amazon S3,436,439,Amazon S3 and Amazon to the help of which we can easily manage it,436,442,107 203 101
204,quick Insight,442,445,Amazon EMR Amazon redshift with real process we can easily manage it for data storage we basically have Amazon S3 and Amazon to the help of which we can easily manage it and for the last data visualization we have the quick Insight,429,445,203 107 401
205,a JavaScript library that is used to build user interface for web applications,51,59,a JavaScript library that is used to build user interface for web applications,51,59,203 104 402
205,react,51,54,react and react native we'll start the session by understanding what is react and the features of react then we shall take a look at a react native and its features finally we'll do a head-to-head comparison between react and react native okay so without any further delays let's move on what exactly is react react,31,54,402 104 401
205,Jordan walk,59,62,Jordan walk a software engineer working at Facebook,59,64,103 203 201
205,Netflix Airbnb Dropbox Etc,89,95,popular websites like Netflix Airbnb Dropbox Etc,89,95,203 103 402
205,View,122,124,The View component of the MVC or the model view controller architecture,120,127,402 207 405
205,react is only a front-end library,115,120,react is only a front-end library and not the whole framework it Deals Only With The View component of the MVC or the model view controller architecture,115,127,103 402 405
205,you can change any component at any point in time without affecting the rest of the application,145,151,you can change any component at any point in time without affecting the rest of the application,145,151,103 101 203
205,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,103 402 104
106,primitive data types,86,88,primitive data types are exactly what they sound like variables that store single simple values examples of such primitive types are the byte int float double boolean and char these primitive types only act to store a single piece of data of a certain kind and for a while when programming was still developing this was just fine,86,114,101 401 407
205,one-way data binding the major advantage of one-way data binding is that throughout the application the data flows in a single Direction,328,337,one-way data binding unlike other Frameworks react follows unidirectional data flow for one-way data binding the major advantage of one-way data binding is that throughout the application the data flows in a single Direction,323,337,203 401 104
205,a framework of JavaScript,556,561,a cross-platform mobile application development framework,375,380,104 402 207
205,heavily relies on JavaScript,402,407,react native's architecture heavily relies on JavaScript,402,407,402 102 203
205,write ones and use everywhere,437,440,JavaScript as the base language over the years JavaScript,384,389,104 402 203
205,react native,435,440,react native write ones and use everywhere this is react native's,435,443,401 104 402
205,jest,514,516,Live reload the live reload feature is one of the best features that assists the developer while creating the application using live reload you will be able to modify the code as well as see the modifications simultaneously testing react native is cost efficient when it comes to testing it provides a few unit testing functionalities through JavaScript Frameworks and snapshot testing can be done using tools like jest,489,516,104 402 201
205,Facebook Netflix New York Times Yahoo mail Etc,542,548,Facebook Netflix New York Times Yahoo mail Etc on the other hand react native is used in mobile applications such as Instagram Facebook ads manager Bloomberg Airbnb ubereats Etc,542,556,402 104 203
205,react native and its features finally we'll do a head-to-head comparison between react and react native,39,49,react native and its features finally we'll do a head-to-head comparison between react and react native,39,49,103 404 207
205,react,632,635,react is not very difficult to learn react native is much easier this is because you can make use of ready-made components in react native while for react you will have to coach them yourself so we've done a head-to-head comparison between react and react native the answer to which one is better among the two depends on the type of project that you're creating if you are focusing on creating the UI for a web application then react,607,635,202 103 404
205,react,632,635,react is much better when it comes to styling your application's UI using CSS react native on the other hand makes use of native platform apis learning curve even though react is not very difficult to learn react native is much easier this is because you can make use of ready-made components in react native while for react you will have to coach them yourself so we've done a head-to-head comparison between react and react native the answer to which one is better among the two depends on the type of project that you're creating if you are focusing on creating the UI for a web application then react,595,635,402 405 202
206,must be a creative thinker,245,249,certified professional ethical hacker,351,356,105 203 202
206,white heart hacker,64,68,a white heart hacker,64,68,105 202 203
206,predict and prevent cracking activities,249,253,he is responsible for protecting the privacy of the organization that they are working for secondly he has to transparently report all the vulnerabilities and weaknesses they find in the system to the relevant people,86,101,105 102 203
206,Information Technology computer science or cyber security,135,140,a field related to Information Technology computer science or cyber security,133,140,105 202 203
206,tech support Engineers,176,178,most ethical hackers begin their career as tech support Engineers,174,178,105 203 102
105,very controlled environment,144,145,increased productivity because people would then be in a very controlled environment,141,145,201 206 404
206,creative thinker,247,249,must be a creative thinker,245,249,105 102 203
206,88 000,728,730,an average annual income of 88 000,725,730,105 107 102
206,Sans giac certification,342,346,there is the Sans giac certification,342,346,105 103 102
405,csma cd,364,368,logical link control or llc sub layer the max sub layer is responsible for data encapsulation and accessing the media in data encapsulation the max sub layer adds a header and a trailer to the ib packet received from the network layer the header contains the mac addresses of the sender and receiver the trailer contains 4 bytes of error checking data used to detect errors in the received ethernet frame what is mac address it is a unique six byte address embedded in the network interface card of a device by its manufacturer for accessing the media the access method ethernet uses is called carrier sense multiple access with collision detection,320,368,206 406 107
206,ethical hacking,32,35,the penetration testing structure,373,377,105 101 207
206,to inform the public that credentialed individuals meet or exceed the minimum standards of ethical hacking,416,426,the first objective is to inform the public that credentialed individuals meet or exceed the minimum standards of ethical hacking,416,426,105 102 101
206,the process of monitoring and capturing all the packets passing through a given network,523,529,the process of monitoring and capturing all the packets passing through a given network using sniffing tools it is a form of tapping phone wires and getting to know about the conversation happening over the network,523,535,402 104 203
206,they need to know how to look for exploits in the in the buffer vulnerabilities,569,576,they need to know how to look for exploits in the in the buffer vulnerabilities,569,576,105 407 102
206,CIA Mossad and NSA,712,717,the top secret intelligence gathering agencies like CIA Mossad and NSA,710,717,105 202 203
207,cables gateways switches routers and additional parts,82,87,cables gateways switches routers and additional parts,82,87,405 401 402
207,they may access and even control one another,122,128,they may access and even control one another exchange files print to Shared printers and utilize a single internet connection,122,132,405 107 401
207,a lengthy string of digit,161,165,a lengthy string of digits allocated to any device connected to a network that utilizes Internet Protocol as the communication medium,161,170,104 405 402
406,the CPU is switched,315,320,the CPU is switched so frequently among the processes,315,320,207 104 407
207,separate types of addresses allotted to each Hardware device irrespective of the network it is connected to,299,305,based on the type of switches employed they can either differentiate between network devices using either the IP addresses or Mac addresses which are separate types of addresses allotted to each Hardware device irrespective of the network it is connected to,291,305,405 104 401
207,exchanging data packets,263,265,by exchanging data packets,261,265,405 401 404
207,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,404 104 402
207,the network Gateway,401,404,the network Gateway,401,404,104 405 401
207,help determine the overall range of a local area network,425,432,sub Network and which help determine the overall range of a local area network,425,432,401 404 405
207,a collection of local area networks,488,492,a collection of local area networks for any other networks that interact with one another why,488,496,404 405 401
207,Nat IP allocation,515,519,Network address translation or Nat IP allocation,513,519,405 401 404
207,a method of translating one IP address to another,519,525,is a method of translating one IP address to another,519,525,405 104 401
207,a type of network security device,567,571,a type of network security device that analyzes the incoming and outgoing networking traffic,567,574,104 405 404
207,demilitarized zone,620,622,DMZ which stands for a demilitarized zone,617,622,101 401 404
104,a logical connection that is used by programs and services to exchange information.,7,13,a logical connection that is used by programs and services to exchange information. It specifically determines which program or service on a computer or server that is going to be used.,7,20,207 402 405
401,application layer,78,80,application layer application layer,78,82,102 405 203
207,multi-server data accounts networking usually follows a particular structure that is then scaled based on the requirement welcome to this video on the basics of networking where we cover the multiple Hardware elements and topologies of how these Network setups work let's take a look at the things we will be covering today in our video you start by learning about the different network types and the importance of an IP address in a network environment nice because the significance of switches and the working of routers in a network moving on we cover the explanation of subnets in a network and the importance of network address translation or nand finally we understand how firewalls work the distance use cases of dmzs and port forwarding before moving forward ensure you are subscribed to our Channel and have hit the Bell icon never miss an update from Simply learn so let's get started with the two major types of network that should be considered basic knowledge for someone starting out with networking lands and rents the first variety of networks is a local area network also known as Lang,15,82,multi-server data accounts networking usually follows a particular structure that is then scaled based on the requirement welcome to this video on the basics of networking where we cover the multiple Hardware elements and topologies of how these Network setups work let's take a look at the things we will be covering today in our video you start by learning about the different network types and the importance of an IP address in a network environment nice because the significance of switches and the working of routers in a network moving on we cover the explanation of subnets in a network and the importance of network address translation or nand finally we understand how firewalls work the distance use cases of dmzs and port forwarding before moving forward ensure you are subscribed to our Channel and have hit the Bell icon never miss an update from Simply learn so let's get started with the two major types of network that should be considered basic knowledge for someone starting out with networking lands and rents the first variety of networks is a local area network also known as Lang it comprises of cables gateways switches routers and additional parts that allow these devices to connect to private servers cloud services and other lands via larger Networks,15,94,401 405 402
402,the FTP protocol is used for transferring files and among all these protocols the HTTP protocol,147,157,WebSocket protocol are there are many protocols which the browsers can speak in their standards and each of these protocols are suitable for different kind of tasks for example the FTP protocol is used for transferring files and among all these protocols the HTTP protocol,136,157,405 401 207
203,24 bar 7.,349,354,Google Tracks your search history and recommends ads based on your search history this is one of the coolest applications of data science in fact 35 five percent of Amazon's revenue is generated by product recommendation and the logic behind product recommendation is data science let me tell you another such story Scott Killen never imagined his Apple watch might save his life but that's exactly what happened a few months ago when he had a heart attack in the middle of the night but how could a watch detect a heart attack any guesses well it's data science again Apple used data science to build a watch that monitors an individual's Health this watch collects data such as the person's heart rate sleep cycle breathing rate activity level blood pressure Etc and keeps a record of these measures 24 bar 7.,299,354,401 204 402
401,a source and destinations port number and a sequence number,395,401,each segment contains a source and destinations port number and a sequence number,395,401,405 106 101
405,choosing the best possible path for data delivery from source to destination,723,727,choosing the best possible path for data delivery from source to destination,723,727,102 401 201
402,request response protocol,353,360,standard protocols like the HTTP protocol,130,136,104 401 405
401,file transfer web surfing emails virtual terminals etc,127,133,various network services like file transfer web surfing emails virtual terminals etc,126,133,405 402 207
402,the HTTP protocol,151,157,WebSocket protocol are there are many protocols which the browsers can speak in their standards and each of these protocols are suitable for different kind of tasks for example the FTP protocol is used for transferring files and among all these protocols the HTTP protocol,136,157,405 401 207
401,transport layer is involved in segmentation flow control error control connection oriented and connectionless transmission,535,543,so transport layer is involved in segmentation flow control error control connection oriented and connectionless transmission,535,543,405 207 101
402,HTTP protocol,155,157,the HTTP protocol,151,157,104 405 207
402,a document,188,194,a document like an HTML document or a PDF document or logician document or an XML file or any kind of document which is hosted by a web server,188,207,104 207 201
104,to transfer files between computers and servers over a network,251,264,FTP is a standard protocol that is used to transfer files between computers and servers over a network,251,264,402 405 207
402,static or dynamic,216,219,static or dynamic a resource which does not change it's called a static resource that means it's like some static file sitting in the web servers hard disk or sitting somewhere which the web server has got access to and when a request for a resource comes from a web client the web servers passes that as resource to the web client straight in contrast a dynamic resource is generated on the fly in the sense that when a request for a dynamic resource comes from a web client the web server o builds the resource on the flyer for example suppose a web server has a resource which embeds the current time either in a session or some XML document or an HTML page or whatever so when is request for that particular resource comes from a web client the web server gets the current time from the system and push that into a JSON document build suggestion document or an XML document or an HTML document embedding that particular time into it and then it sends back that document to the web client each resource on the web in the world is identified by a unique URL,216,316,104 207 404
402,a whorl,319,325,WebSocket protocol,136,139,405 401 207
402,network application running on some machine listening on a port,49,55,web application a web server and a web server is actually network application running on some machine listening on a port,43,55,104 207 203
402,web client,55,58,web client or more formally we call that a user isn't and in fact web clients,55,66,104 205 401
402,the same set of rules or grammar,92,94,use the same set of rules or grammar,92,94,405 401 207
402,through a web server,211,216,a web client can access those documents through a web server,203,216,104 401 207
402,a piece of software which can be accessed from a browser,11,21,a piece of software which can be accessed from a browser,11,21,104 401 203
402,a piece of software which can be accessed from a browser,11,21,is a piece of software which can be accessed from a browser,11,21,104 401 205
402,stateless protocol,443,445,request response protocol,353,360,405 401 104
404,virtual private network,17,23,vpn stands for virtual private network,17,23,207 104 405
404,site-to-site,109,112,site-to-site vpn this vpn connects one entire site to another entire site and is always active meaning it's always on a site-to-site,109,123,207 405 104
404,connect to that company's network before they forward it over to the internet,487,493,you connect to that company's network before they forward it over to the internet,487,493,207 104 402
404,both networks,123,127,a router or a firewall on both sites,190,197,207 104 402
404,ipsec,394,397,ipsec is used for site-to-site vpns,394,400,205 207 405
404,remote access,400,404,remote access vpns tls is the same security protocol used to encrypt your web traffic when connecting to https sites it's also handy because some public wi-fi might block ipsec ports whereas tls usually uses well-known port 443 which is generally allowed when configuring remote access,400,425,405 207 401
404,if you want to use something called a full tunnel or a split tunnel,425,430,you need to decide if you want to use something called a full tunnel or a split tunnel,422,430,207 104 107
404,to ensure the safe delivery of data across public networks,20,27,to ensure the safe delivery of data across public networks,20,27,406 207 105
404,ipsec is used for site-to-site vpns,394,400,ipsec is used for site-to-site vpns,394,400,405 207 105
405,when the message is being sent to a node outside a network,605,609,when the message is being sent to a node outside a network for example to the internet,605,612,404 104 207
401,with the help of network interface cards,19,23,with the help of network interface cards forms a network,19,26,405 207 204
405,udp,126,129,udp it stands for user datagram protocol the main difference is that tcp is highly reliable but it is slow whereas udp,126,140,104 207 402
405,user datagram protocol,129,132,user datagram protocol,129,132,104 207 406
405,guarantees in-order delivery of data from the sender to the receiver,831,835,tcp on the other hand is reliable and guarantees in-order delivery of data from the sender to the receiver,828,835,104 207 402
405,tcp is highly reliable but it is slow,132,137,tcp is highly reliable but it is slow whereas udp is less reliable but generally faster,132,144,104 402 207
401,the type of media used to connect two devices at the receiver,950,957,the type of media used to connect two devices at the receiver,950,957,405 102 203
401,225.225.225.0,630,636,225.225.225.0 this mask tells that the first three combination represents network while the last combination represents host or computer b so based on ip address format received data packet will move first to network 2 and then to computer b so based on ip address and mask routing decisions are made in a computer network now path determination a computer can be connected to internet server for a computer in a number of ways choosing the best possible path for data delivery from source to destination is called passive determination layer 3,630,674,405 402 207
402,URL,312,316,URL which is actually unique string I should be more clear when we look at an example so this is an example of a whorl which points to a unique resource in the world and this part of the oil,312,332,401 405 101
101,an API server,290,293,an API server which also is a container,290,297,103 203 402
103,guest OS for each container has been eliminated,61,67,create a virtual machine to be the same of the solution in both areas what do you think docker is an even better solution so let's kind of break out what the main big differences are between docker and virtual machines as you can see between the left and the right hand side both look to be very similar what you'll see however is that on the docker side what you'll see as a big difference is that the guest OS for each container has been eliminated,35,67,104 101 205
207,separate types of addresses allotted to each Hardware device,299,303,separate types of addresses allotted to each Hardware device irrespective of the network it is connected to,299,305,104 405 401
405,flow control and error control,412,415,floor control error control and sizing of packets,500,505,107 404 207
401,transport layer controls the amount of data being transmitted,413,418,transport layer controls the amount of data being transmitted,413,418,405 406 407
405,floor control,500,503,restricts the amount of data that a sender can send without overwhelming the receiver the receiving devices have a limited processing speed and a limited memory to store the incoming data if these limits are exceeded then the incoming data will be lost to avoid this the receiver should inform the sender to slow down the transmission rate before these limits are met in the data link layer flow control restricts the number of frames the sender can send without overwhelming the receiver error control in the data link layer refers to error detection and retransmission,417,454,401 406 102
406,"to have some process running at all times, to maximize CPU utilization.",32,39,"to have some process running at all times, to maximize CPU utilization. So, we have already talked about multiprogramming in the beginning of the lecture series. And, the objective of multiprogramming is to have some process running at all time to maximize CPU utilization.",32,52,106 407 102
406,to switch the CPU among processes so frequently that user can interact with each program while it is running.,106,116,"to switch the CPU among processes so frequently that user can interact with each program while it is running. So, time sharing is also something we have already talked about in the beginning of the lecture series. And, the objective of time sharing is to switch the CPU among processes so frequently that users can interact with each program while it is running.",106,130,106 107 405
406,selects an available process,222,226,selects an available process (possibly from a set of several available processes) for program execution on the CPU.,222,232,407 102 402
407,"operating system, which we  have been discussing so far. So, the operating system",113,121,"operating system, which we  have been discussing so far. So, the operating system",113,121,406 102 401
406,two,347,349,two kinds of queues - which are the job queue and the ready queue.,347,352,407 204 102
406,there are two kinds of queues - which are the job queue and the ready queue.,347,352,basically there are two kinds of queues - which are the job queue and the ready queue.,347,352,407 405 404
406,the list of all the processes that we have.,417,421,the list of all the processes that we have.,417,421,407 101 204
406,"The next queue that we have is known as the 'ready queue'. The processes that are residing in the main memory, and are ready and waiting to execute are kept on a list called the ready queue. So, in ready queue we have those processes, which are ready and waiting to be executed. So, these are the processes that are residing in the main memory and they are ready to be executed. They are just waiting to get the CPU, so that they can start executing. So, job queue is the list of all the processes that we have. And ready queue is the list of processes that are ready and waiting to be executed.",389,426,"The next queue that we have is known as the 'ready queue'. The processes that are residing in the main memory, and are ready and waiting to execute are kept on a list called the ready queue. So, in ready queue we have those processes, which are ready and waiting to be executed. So, these are the processes that are residing in the main memory and they are ready to be executed. They are just waiting to get the CPU, so that they can start executing. So, job queue is the list of all the processes that we have. And ready queue is the list of processes that are ready and waiting to be executed.",389,426,407 101 204
406,"input/output waiting queue,",573,577,"go to the input/output waiting queue,",573,577,407 104 102
406,it will get swapped-out.,508,510,will that process be given the chance to be execute and the other one has to wait?,271,276,407 102 402
103,so they have a consistent environment that looks and acts exactly like your production environment,908,917,so they have a consistent environment that looks and acts exactly like your production environment,908,917,104 401 205
407,loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,in  loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,406 401 102
407,loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,in  loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,406 401 201
407,a program which is  written and is ready for execution but till that time it is  just a passive entity. That means it just sit there without doing anything.,127,139,a program which is  written and is ready for execution but till that time it is  just a passive entity. That means it just sit there without doing anything.,127,139,106 207 201
407,"When a program begins its executions,  it becomes the process.",250,253,"operating system, which we  have been discussing so far. So, the operating system",113,121,406 102 402
407,the unit of  execution within a process.,211,215,A thread is the unit of execution  within a process.,198,202,104 406 402
407,anywhere from  one thread to many threads.,233,237,a process can have anywhere from  one thread to many threads.,233,237,406 102 104
407,your task  manager,269,272,your task  manager in your Windows.,269,272,406 102 402
407,binary code.,69,73,"binary code. So, for that using a compiler, you  compile your program and it helps to convert that program into machine code  which is understandable by your machine. Alright! So, after that you have your program which is converted into a  binary",69,89,106 401 405
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,406 106 402
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,406 106 402
407,"operating system,",113,117,"operating system, which we  have been discussing so far. So, the operating system",113,121,402 406 104
401,communication between computers or networks of different architectures,35,39,successful communication between computers or networks of different architectures,33,39,101 105 103
407,the operating system,117,121,"operating system, which we  have been discussing so far. So, the operating system",113,121,106 102 406
