Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
202,Providing secure firewalls performing penetration testing,91,97,? Providing secure firewalls performing penetration testing,89,97,404 204 205
203,Divide our size those partitions and make those partitions available at a given site,690,695,"The locations are distributed geographically, so it uses the load factor, meaning the number of connections and so on and so forth. Are somebody accessing certain documents to proportionally. Divide our size those partitions and make those partitions available at a given site",673,695,103 403 205
202,"confidentiality, integrity and availability on the cloud",152,158,"confidentiality, integrity and availability on the cloud. With additional objectives of with the additional objectives of balancing cost effectiveness and reliability and performance",152,171,404 204 205
202,"servers, the storage devices and the network",180,184,"provide secure facilities for generating, assigning, revoking and archiving of keys",782,793,205 405 105
202,providing security to the data that is stored on the cloud applications in short meaning,395,406,providing security to the data that is stored on the cloud applications in short meaning.,395,406,204 404 101
202,manual or automated systems,304,309,"manual or automated systems that help curtail the threats. Lastly, secure access to the facility by various other means and procedures",304,321,404 204 303
202,cloud time service,420,423,providing security to the data that is stored on the cloud applications in short meaning. Enforcing security practices to the software assets that are stored on the cloud,395,411,204 404 105
304,non preemptive scheduling,361,363,four five divided by five hundred so what happens two hundred so this is the execution time of task one next we have task two for task two the BM it is allocated in VM two,814,832,401 301 204
202,Identity management,533,536,"Identity management is the foundation for achieving confidentiality, integrity and availability. Of the cloud. Data. Some of the requirements of identity management are. IDM should be easily scalable to the number of users on the cloud. Due to heterogeneity in a cloud system, a Federated identity management should allow establishing a single identity and single. Sign up across different types of systems on the cloud. This is also termed as Federated Identity management",533,582,404 205 103
202,The cloud security requirements and the types of cloud security requirements,21,26,some of these tests may be assigned to third parties and remedial procedures to fix the identified vulnerabilities should be identified,939,953,101 204 404
204,understand the security control,20,22,we move on to understand the security control,18,22,202 101 404
202,encryption,776,779,encryption is the key to ensure isolation of access,776,780,504 103 405
404,disaster recovery plants,1168,1174,certain data as part of cloud services,1271,1277,202 204 101
203,its fixed number of partitions from each of the existing nodes is moved to the new node,323,331,its fixed number of partitions from each of the existing nodes is moved to the new node,323,331,403 303 103
203,partition datasets,706,708,the process of moving the load from one node to another,149,157,403 303 402
203,The first and the foremost is that we need to reduce the skew,174,179,Divide our size those partitions and make those partitions available at a given site,690,695,403 104 303
203,the number of nodes,240,242,"Hash Morgan where? You hash the key attribute value, then mod that with the number of nodes",232,242,503 201 103
203,node changes,257,259,The challenge with this approach is as the node changes,254,259,403 201 104
203,dynamic partitioning,445,450,Divide our size those partitions and make those partitions available at a given site,690,695,403 303 103
203,volume of data,337,340,Partitions on each of those nodes are more or less of the same size,140,145,403 303 504
203,the placement of the partitions on each node will change because its fixed number of partitions from each of the existing nodes is moved to the new node. This operation of moving the entire partition to a new node could be quite expensive because of the volume of data,318,340,the placement of the partitions on each node will change because its fixed number of partitions from each of the existing nodes is moved to the new node. This operation of moving the entire partition to a new node could be quite expensive because of the volume of data,318,340,403 303 501
203,one half of that split partition is moved to the new node The other half remains in the original node,615,626,the placement of the partitions on each node will change because its fixed number of partitions from each of the existing nodes is moved to the new node,318,331,403 303 402
203,fairly simple and straightforward,350,356,"The locations are distributed geographically, so it uses the load factor, meaning the number of connections and so on and so forth. Are somebody accessing certain documents to proportionally. Divide our size those partitions and make those partitions available at a given site",673,695,403 303 103
203,rebalancing strategies of partition datasets,703,708,rebalancing strategies of partition datasets.,703,708,403 303 103
203,node changes,257,259,"what's the right number of partitions to start with? In a fixed number of partitions, as the data set size grows, the number of tuples in the partition grows as well. And therefore. The performance tend to increase overtime or there will be an impact on the performance as the data of the particular partition increases. Therefore, it is difficult to achieve an optimal level of performance. The third approach is dynamic partitioning. Here as the size of the top or the partition grows. And it reaches a number, a configurable number. Then that particular partition is split into two The two halves of that partition",406,467,403 303 501
203,Divide our size those partitions and make those partitions available at a given site,690,695,Divide our size those partitions and make those partitions available at a given site,690,695,403 303 103
203,Akamai,653,655,"Akamai and one of the classes Akamai is a content distribution network. Which uses this dynamic hashing. The dynamic hashing, the boundaries of the cache in which the documents are stored depends on the load at a specific location. The locations are distributed geographically, so it uses the load factor, meaning the number of connections and so on and so forth. Are somebody accessing certain documents to proportionally. Divide our size those partitions and make those partitions available at a given site. You can refer to this document For more information about the rebalancing strategies of partition datasets",653,708,403 303 504
203,Dynamic partitioning,524,530,rebalancing strategies,703,706,403 103 303
203,split,612,615,significantly higher than the number of nodes,286,291,403 303 103
203,content distribution network,655,659,a content distribution network.,655,659,101 404 502
204,Amazon.com dot com,171,174,Amazon.com dot com itself,171,174,401 405 301
204,future uncertainty about the deviation from an expected outcome,214,222,the probability of the occurrence of an event. Meaning risk implies future uncertainty about the deviation from an expected outcome,208,222,105 301 401
204,cloud security requirements,752,757,"the process of identifying, assessing. Controlling and monitoring the threats that could occur",235,243,404 202 401
204,the domain,251,253,"low impact, moderate impact or high impact",364,368,202 401 404
204,subnet isolation,1061,1063,a safeguard process that prevents detects or response,305,310,202 404 102
204,"low impact, moderate impact or high impact",364,368,cloud service provider or as or by the cloud customers,926,931,202 404 101
204,the loss of. An application being secured by the service provider,379,386,the database server has to be managed by the cloud provider and the database is offered as a service to the customer,1326,1336,202 404 401
301,unbounded delay,468,474,it has an unbounded delay,468,474,401 204 302
202,security monitoring,865,866,a lot of planning and multilayered system is include is required which includes a centralized monitoring and Control Center with dedicated staff,245,259,204 404 401
204,High impact systems,389,391,critical account and information management systems,126,131,202 404 401
401,Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices,1142,1150,"fault tolerance pattern. So with this we are completing today's session. As part of today's session we have discussed about the system availability, the metrics used for system availability, the tools that. Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices",1127,1150,204 301 504
105,"Based on whatever is set up in the virtual organization, the resource broker would look at which are all the resources that are available to them",444,453,"Based on whatever is set up in the virtual organization, the resource broker would look at which are all the resources that are available to them",444,453,404 101 204
503,"Good morning, everybody",4,7,"encrypt all outgoing responses, freeing up valuable resources on the server",356,363,204 105 205
204,they must be assessed,659,664,they must be assessed.,659,664,405 301 404
204,technical,690,693,technical security control,690,696,202 404 503
204,operational monitoring,696,702,move on to understand the security control. We go ahead to understand the risk management process,18,29,202 404 101
204,new threads may appear or there might be operational changes,728,733,the fact that new threads may appear or there might be operational changes,724,733,202 404 102
204,First defense in depth,783,788,risk management and security design pattern,6,12,202 404 101
204,a cool or decoy computer system,879,881,a cool or decoy computer system that appears attractive and elegant to an attacker,879,889,102 303 105
403,Zookeeper,439,442,The most popular one is using a service like Zookeeper,437,442,102 503 205
204,a solution to commonly recurring problems that can be customized to fit into a particular situation,768,779,"those where the system is able to perform its primary function, but there is a significant degradation in the functions",412,422,502 401 303
302,the decision is communicated up to the application and the application might take certain actions based on that decision,263,274,typically because the decision is communicated up to the application and the application might take certain actions based on that decision,263,274,105 504 203
401,microservices,1148,1150,tools that. Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices,1139,1150,204 102 103
202,The cloud security requirements and the types of cloud security requirements,21,26,The cloud security requirements and the types of cloud security requirements,21,26,204 304 404
204,selecting security controls,548,550,selecting security controls. Security controls,548,553,103 502 205
204,a database that contains information regarding the components of an IT system,1095,1102,an inventory of the components as well as their present configuration and status. CMDB simplifies the implementation and management,1103,1117,103 502 504
103,Amazon,946,949,"Amazon sort of does that database administration. But in addition if you want to take a backup or a snapshot of a database at certain interval of time, you can do so. You can set that. In addition, the data that is in any of these tables, they are encrypted and when it says encrypted at rest, meaning when the data is not being accessed it's being stored in a table in an encrypted form as well as when you do a query and the data is. Being. Passed on to the client and they're requesting the data that's also encrypted during the transition. So which is one of the key features of using. The RDP service. Followed by Amazon",946,998,204 404 202
202,minimal risk of data breaches,897,900,To continuously assess and measure data application or infrastructure behavior for potential security threats. This assures that the cloud infrastructure and platform function optimally with minimal risk of data breaches,879,900,205 204 504
305,architectural attributes,933,936,These are architectural attributes,930,936,204 205 405
503,to control and protect access to a server on a private network,197,204,"keep track of requests, responses, their sources and their destination",571,579,204 101 105
204,by disallowing access to unneeded ports in the server and by implementing an intrusion detection system on the server hosting the database,1365,1378,by disallowing access to unneeded ports in the server and by implementing an intrusion detection system on the server hosting the database,1365,1378,202 301 101
204,the cloud provider,1329,1334,the database server has to be managed by the cloud provider,1326,1334,502 503 104
105,common access protocols,48,53,"common access protocols for all of them. Now there are subtle differences between grid computing and cloud computing. I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control. The Grand Vision was to have an open standard general purpose protocol for the interfaces and this was supposed to be delivering nontrivial quality of services. Forgive me for writing here. I recorded earlier and I had to delete it on account or something else. Imagine that there is this is one user. Maybe this is. Fears. Maybe this is? Aadhar. And maybe this is? The government of Karnataka. These resources that are there. Each of the resources that are there here. Either the computer resources or the disk resources were administered by private admins. But there was no central control among this. So the grand emphasis was to be handling heterogeneous architecture, because you can see this could be a unique environment. This could be a Windows environment. This could be some mainframe environment",48,129,202 205 305
105,common access protocols,48,53,common access protocols for all of them,48,53,205 403 103
205,"multi terrain technology, web technology, virtualization technology, data center technology, and broadband and Internet access",300,311,"multi terrain technology, web technology, virtualization technology, data center technology, and broadband and Internet access",300,311,202 105 305
105,a few companies or a few institutions or a few individuals who had very precious resources decided to collaborate among them and form something known as a virtual organization. They did it in such a way that they wanted these computing devices and individual to gain access to computing devices without knowing where the resource is located or what hardware it is running on. But remember this was limited to enabling a shared resource set of resources with common access protocols for all of them. Now there are subtle differences between grid computing and cloud computing,17,56,Only a few companies or a few institutions or a few individuals who had very precious resources decided to collaborate among them and form something known as a virtual organization. They did it in such a way that they wanted these computing devices and individual to gain access to computing devices without knowing where the resource is located or what hardware it is running on. But remember this was limited to enabling a shared resource set of resources with common access protocols for all of them. Now there are subtle differences between grid computing and cloud computing,17,56,205 504 404
205,low,488,491,the amount of configuration that you can do in software as a service is low,483,491,305 105 303
105,common access protocols,48,53,"Welcome to Lecture two Part two Now we're going to talk briefly about grid computing. Grid computing at this grand vision of enabling computing to be delivered as a utility, it was meant to be. The computing resources that were a part of the grid computing were from a very small and insulated community. Only a few companies or a few institutions or a few individuals who had very precious resources decided to collaborate among them and form something known as a virtual organization. They did it in such a way that they wanted these computing devices and individual to gain access to computing devices without knowing where the resource is located or what hardware it is running on. But remember this was limited to enabling a shared resource set of resources with common access protocols",0,53,205 202 305
205,clocks,397,400,"Public clouds, private clouds, hybrid clouds",117,120,305 101 403
205,standard stuff that you know,408,411,"multi terrain technology, web technology, virtualization technology, data center technology, and broadband and Internet access",300,311,305 105 202
205,platformer ServiceNow,765,768,"IAS has lesser Automation, IAS",488,494,105 305 502
205,Cloud computing,14,17,"Cloud computing, as we are told, as I had mentioned in Lecture two and lecture one some of the key terms is it should be available when we wanted, on demand. It should be available wherever we wanted",14,28,404 101 401
205,IAS,491,494,"IAS has lesser Automation, IAS",488,494,103 404 101
205,Gmail,919,922,carless platform,76,79,403 401 105
205,Gmail,919,922,platformer ServiceNow,765,768,401 404 403
401,"Netflix kiosk monkey, what it does exactly? It randomly terminates the virtual machine instances on the containers of one particular environment and this random termination exactly induce the fault tolerance machinery which exactly. Exercise and test the false so whatever falls it happens in a system it will have. The system will have an increase of confidence so that it can handle those faults in a graceful manner. So that's how it exposes the engineers to failures more frequently so that it can build a resilient server. Kiosk Monkey",663,708,"Netflix kiosk monkey, what it does exactly? It randomly terminates the virtual machine instances on the containers of one particular environment and this random termination exactly induce the fault tolerance machinery which exactly. Exercise and test the false so whatever falls it happens in a system it will have. The system will have an increase of confidence so that it can handle those faults in a graceful manner. So that's how it exposes the engineers to failures more frequently so that it can build a resilient server. Kiosk Monkey",663,708,205 404 403
205,the IaaS provider,950,955,the hardware is controlled by the IaaS provider,948,955,405 105 204
404,cloud service provider,1255,1257,cloud service provider during litigation. The litigation may involve either that the business is using the cloud,1255,1265,204 101 401
101,Users and groups,212,218,"Users and groups are collectively referred to as actors. As these are the entities to which the role is assigned to. Here we understand the diagrammatic representation between the domain, the users, groups and projects. So a domain would basically consist of users, groups and projects. Domains could map into the roles. What is a role? Roles are used in Keystone to convey authorization. What is assignment? A role assignment is a ternary or triple relationship. The combination of an actor, a target and a role. Role assignments are granted or revoked and may be inherited between groups and users and domains and projects. What are targets? Projects and domains are similar entities where the role is assigned on. A user or user group is given access to either a project or a domain by assigning a particular role value for that user or user group for a specific project or domain. Since projects and domains have similar characteristics, both entities can be referred to as targets. What is a token? For a user to call an open stack API, they need to prove who they are and they should be allowed to call the API in question. This is achieved by passing an open stack token into the API call. Keystone",212,339,404 502 401
404,cloud service provider itself. If the business is involved in litigation and is asked to make available certain data,1263,1277,cloud service provider during litigation. The litigation may involve either that the business is using the cloud or the cloud service provider itself. If the business is involved in litigation and is asked to make available certain data,1255,1277,205 401 204
205,IAS,488,491,"IAS has lesser Automation, IAS",488,494,404 105 502
301,it will retransmit those packets,661,667,the node cannot come back again. That means it cannot be a responding after a while. So once it stops it,991,1002,403 402 503
301,non deterministic,70,73,"non deterministic. In this sense, they work or they behave differently",70,79,401 104 201
301,partial failures,84,87,nondeterminism and the possibility of the partial failures,81,87,501 504 401
401,no downtime. The engine is able to continue its operation when one engine fails,531,537,"Sales there should be a redundant server, other reliable backup which takes over the operation as the cloud is hosted on a cluster which has a good availability",252,265,301 302 204
301,probability that the system meet the certain performance standards,155,160,the probability that the system meet the certain performance standards,152,160,401 204 305
401,microservices,1148,1150,cloud computing,3,6,301 204 504
401,six divided by three is nothing but two hours,406,412,"one hundred percent available then it obviously means that the system never fails So exactly if I want to precisely define uptime, it is nothing but the time period when it is operational. When the system is operational and usually the standard given is ninety nine point nine nine nines. which defines a fine nines and this uptime is essential whenever availability have to understand the availability of the system and with respect to the faults understand failures i should also understand how long the downtime will The downtime is the outage duration for which the service is not available. The unavailability of the system may be due to some unplanned events such as a software crash or a communication failure, and the planned events such as a maintenance routine. So I have to understand how long a system is available in terms of the uptime and the down time. Say for example, if I considered a website which is monitored for twenty four hours say in terms of seconds it's eight six four zero zero and the monitoring is down that's a website Was down for about ten minutes, then it is exactly six hundred seconds",43,115,301 201 204
301,Either my priority is the benefit or the cost,937,943,based on the performance metric that is the mean time between failures,171,179,504 401 403
401,the system never fails,45,47,The engine is able to continue its operation when one engine fails,531,537,301 204 104
401,fault tolerant system,501,506,"a percentage indicating what is the time during which the service is available, which is nothing but the uptime of the particular system",31,43,301 204 404
401,fault tolerance patterns,1145,1148,"The child can be queued or it can be rejected based on the some mechanisms. Either it can be a fee for or it can be depending on the service capacity or the request rate. So whichever is a better one that can be adopted in the fault tolerance pattern. So with this we are completing today's session. As part of today's session we have discussed about the system availability, the metrics used for system availability, the tools that. Supported in cloud for fault tolerance and then we fault tolerance patterns",1111,1148,301 204 501
301,a Phi accrual,776,779,"crash stuff. Fault record crash, recovery Fault and Byzantine arbitrary fault",972,980,401 204 403
301,the benefit or the cost,937,943,Either my priority is the benefit or the cost,937,943,401 204 201
301,Either my priority is the benefit or the cost,937,943,omission failure. Sometimes the server response also will not be within the specified time interval,319,330,401 304 201
301,Either my priority is the benefit or the cost,937,943,Either my priority is the benefit or the cost,937,943,401 204 201
401,ninety nine point three one percent,127,130,whichever is a better one that can be adopted in the fault tolerance pattern,1125,1130,301 502 204
301,Either my priority is the benefit or the cost,937,943,Either my priority is the benefit or the cost,937,943,401 204 504
301,Because they try to deliver the packets as quickly as possible and there is no defined upper limit,471,480,Because they try to deliver the packets as quickly as possible and there is no defined upper limit,471,480,302 401 402
301,it has an unbounded delay,468,474,it will retransmit those packets,661,667,204 302 402
301,the delay can be highly variable between the users,701,706,"the delay can be highly variable between the users. So what exactly we have to do? We have to choose the timeouts experimentally. So I cannot define based on the theoretical way of defining two D plus R so instead it has to be measure measure which defines based on a round trip time over many machines and it has to find out exactly what is the variability of the delays and consider the characteristics of the application and then it has to define the failure detection delay so it should also give tradeoff. tradeoff Between the failure detection delay and the premature timer, and based on these characteristics, it has to define a constant timeout. And this exactly is measured based on the response time and the variability of the delay and after determining this. It has to adjust to the timeout",701,767,401 304 402
301,if it is not acknowledged,647,650,if it is not acknowledged.,647,650,402 401 302
301,measure measure,718,724,it has to be measure measure,718,724,401 201 204
301,it has an unbounded delay,468,474,if I want to rely on a network to deliver the packets then in that case it should,790,798,302 402 204
203,The locations are distributed geographically,673,679,the boundaries of the cache in which the documents are stored depends on the load at a specific location,665,675,403 105 303
301,a Phi accrual,776,779,"the crash stuff. Fault record crash, recovery Fault and Byzantine arbitrary fault",972,980,401 201 104
401,microservices,1148,1150,Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices,1142,1150,301 204 402
401,Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices,1142,1150,Supported in cloud for fault tolerance and then we fault tolerance patterns in microservices,1142,1150,301 404 204
401,fault tolerance patterns,1145,1148,"the fault tolerance provided by cloud computing. So the first and foremost thing of a distributed computing system is although a performance. In addition to that, there are also few factors such as the system availability and the application flexibility",1,20,301 502 405
401,Supported in cloud for fault tolerance,1142,1145,"Performs the execution and then it returns successfully. The next pattern is limiting the number of queued requests. The client when it keeps on ascending the request, the outstanding request increases in size. So in such is there should be some mechanism of limiting this number. So there is a throttling or a rate limiting has to be configured as a threshold on the maximum number of requests that can be handled for a specific time period. So in such case the. The child can be queued or it can be rejected based on the some mechanisms. Either it can be a fee for or it can be depending on the service capacity or the request rate. So whichever is a better one that can be adopted in the fault tolerance pattern. So with this we are completing today's session. As part of today's session we have discussed about the system availability, the metrics used for system availability, the tools that. Supported in cloud for fault tolerance",1081,1145,301 102 402
104,"nothing bad happens for all non faulty processes. So here we are taking process as P for all non faulty process P so P is elected one having the best attribute among all the other non faulty process that is called as safety condition. The second one is called liveness. So that is for eventually something good happens right for all election runs. So that is election process terminates and all for all non faulty process the P is elected. Is not null that means the algorithm eventually terminates and where a leader elected among the non faulty process. So once the leader is elected, your algorithm eventually terminated right among the non faulty process. So at the end of the election protocol the non faulty process with the highest attribute or we can say best attribute. So whichever process is having highest attribute is elected as a. Leader. So highest IID process will be acting as a leader or we can say highest ID or highest address right next. So consider this example. So let us understand the classical leader election",276,364,"nothing bad happens for all non faulty processes. So here we are taking process as P for all non faulty process P so P is elected one having the best attribute among all the other non faulty process that is called as safety condition. The second one is called liveness. So that is for eventually something good happens right for all election runs. So that is election process terminates and all for all non faulty process the P is elected. Is not null that means the algorithm eventually terminates and where a leader elected among the non faulty process. So once the leader is elected, your algorithm eventually terminated right among the non faulty process. So at the end of the election protocol the non faulty process with the highest attribute or we can say best attribute. So whichever process is having highest attribute is elected as a. Leader. So highest IID process will be acting as a leader or we can say highest ID or highest address right next. So consider this example. So let us understand the classical leader election",276,364,102 201 305
502,if a critical server failed client request or not accomplished so therefore client server lacks the robustness of a good network,547,557,if a critical server failed client request or not accomplished so therefore client server lacks the robustness of a good network,547,557,102 302 402
201,all the process know the other process IDs,58,63,"all the process know the other process IDs and when a process finds that the coordinator or the leader has failed, it can find this via failure detector",58,72,104 305 402
401,a fall back,1017,1022,fault tolerant system,455,460,301 302 105
502,there can be a like there will not be any communication to the slave nodes,109,117,communication comes from the master node. So if the master node fails then there can be a like there will not be any communication to the slave nodes,106,117,405 401 301
502,to analyze the radio signals,1067,1073,"to analyze the radio signals, searching for the signs of extraterrestrial intelligence",1067,1076,405 101 404
502,fault tolerant,1319,1325,easy logic for the States and which is clear as well. Next we have fault tolerant,1317,1325,405 101 303
302,equal to six and V is equal to eight,746,751,equal to six and V is equal to eight which only confirms the value that has,746,754,401 502 303
302,If each process is running on its own independent clock,26,34,consensus in distributed systems. So before that we will discuss what's the difference between synchronous and asynchronous systems. So internal systems if there is a system of parallel process is running using the same clock then that is called synchronous system and an asynchronous. If each process is running on its own independent clock,6,34,201 104 502
302,it's not possible to identify which is a slow process or really if the process is slow or it is failed,65,73,"if some minority of acceptors have not yet chosen a value, this process ensures that they eventually reach consensus on the same value",754,764,301 401 402
302,a consensus will be known by everyone,154,160,"if some minority of acceptors have not yet chosen a value, this process ensures that they eventually reach consensus on the same value",754,764,201 404 104
302,we have in process,183,189,because the decision is communicated up to the application and the application might take certain actions based on that decision,263,274,201 404 104
302,"validity, integrity and non triviality",282,287,if some minority of acceptors have not yet chosen a value,754,760,201 104 404
302,failure reduction,385,388,"validity, integrity",282,285,201 404 301
302,if some minority of acceptors have not yet chosen a value,754,760,because several distributed and computing problems are related to it,366,374,201 104 501
304,T1T2T3,290,292,task that arrived first or served first,494,497,104 503 105
302,design and distributed protocol,224,229,design and distributed protocol so that at the end of that protocol All the process designed the same value for their output variables,224,234,502 503 101
303,a technique,8,14,either synchronously or asynchronously,359,365,402 502 301
203,Are somebody accessing certain documents to proportionally,682,688,"The locations are distributed geographically, so it uses the load factor, meaning the number of connections and so on and so forth. Are somebody accessing certain documents to proportionally",673,688,303 403 103
303,monotonic reads,997,999,either synchronously or asynchronously,359,365,402 403 502
303,synchronously or asynchronously,359,365,A technique wherein we don't have any leader,153,158,104 402 502
303,synchronously or asynchronously,359,365,sending just the replication log to all the followers who can then read this replication log and then affect the changes,684,698,104 402 502
303,the leader will wait for the. Changes to be affected in the followers,365,377,"if a query is executed on the leader, and if the same query is executed on the follower, there's no guarantee that they will be seeing the same results",728,743,402 302 502
104,we have to modify the ring election algorithm,982,987,P is elected one having the best attribute among all the other non faulty process that is called as safety condition. The second one is called liveness. So that is for eventually something good happens right for all election runs,285,307,303 201 402
104,who whichever process identifies or initiates that particular The process has been failed,422,430,so who whichever process identifies or initiates that particular The process has been failed,422,430,303 201 402
303,The first one is the statement based replication,593,599,The first one is the statement based replication,593,599,104 402 502
303,The last approach,695,698,either synchronously or asynchronously,359,365,402 501 102
303,a technique,8,14,delay from the time a particular change has been made in the leader. To the time that same change is reflected in the follower is known as replication lag. This lag could be significant or could be insignificant when this lag becomes significant,766,792,402 302 301
303,overtime the follower will catch up,756,762,Eventually the replica will catch up with the master,908,916,301 104 401
402,seven,263,266,a read request is sent to all the replicas in parallel and the client may receive multiple,126,135,303 504 301
303,to read from the leader,931,936,"to read from the leader. But again, that's it, you know, I guess the scalability challenge. So. The next option is read critical data from the leader and rest from the follower. Again, this impacts rescaling to a certain extent. The second approach is. You keep monitoring the replication lag on the followers and try to avoid those followers which has a high replication lag. The third approach is to use the timestamp",931,973,402 504 301
303,the reads can be made from any replica,251,257,the reads can be made from any replica,251,257,402 504 102
303,timestamp,970,973,The third approach is to use the timestamp,970,973,402 504 403
303,Using which copies of a partition is made available on different nodes in a network? So in effect. A particular partition may exist on multiple nodes of the network. Why do we need to replicate the partitions? The first and the foremost is to improve the performance by keeping the partition or making the data available to the users as close to them as possible,11,48,Using which copies of a partition is made available on different nodes in a network? So in effect. A particular partition may exist on multiple nodes of the network. Why do we need to replicate the partitions? The first and the foremost is to improve the performance by keeping the partition or making the data available to the users as close to them as possible,11,48,402 302 504
304,task that arrived first or served first,494,497,set of rules and policies used to assign task to the suitable resources,53,61,203 302 403
304,simplest,934,937,round Robin or other random scheduling algorithms,251,257,404 403 203
304,assign a resource with the starting and ending time,165,171,if there is any new task coming in with highest priority then already executing tasks should preempt for some amount of time,270,285,203 302 303
304,assign a resource with the starting and ending time,165,171,the first one is immediate scheduling. So immediate scheduling when it means if the task array immediately the task will be scheduled to the VMS,133,147,401 203 404
304,non preemptive scheduling,388,389,if there is any new task coming in with highest priority then already executing tasks should preempt for some amount of time,270,285,203 501 102
304,if there is any new task coming in with highest priority then already executing tasks should preempt for some amount of time,270,285,if there is any new task coming in with highest priority then already executing tasks should preempt for some amount of time,270,285,203 403 402
304,It selects the waiting process that has the least execution time,993,1002,if there is any new task coming in with highest priority then already executing tasks should preempt for some amount of time so that the highest priority task will be executed,270,287,503 201 402
304,It works according to FCFS first come first serve,361,366,It selects the waiting process that has the least execution time,993,1002,503 302 402
304,Mapping,168,171,by using scheduling algorithm,426,428,203 105 502
304,three levels,433,436,three levels,433,436,405 403 205
304,simplest scheduling algorithm,934,937,Shortest job for scheduling and maximum,125,130,104 504 102
304,resources are not consumed in an optimal manner,977,982,working exploit the available resources in an efficient manner,1642,1647,504 101 103
304,tasks have high waiting times,951,953,it increases waiting time to small and medium task,1658,1663,504 101 301
304,task that arrived first or served first,494,497,task that arrived first or served first,494,497,104 302 503
502,"Increasing Internet bandwidth, the widespread digitization of physical media and the increasing capabilities of residential personal computers",967,979,the nodes are available and secure so how much secure the topology is and the lawsuit proof and scalability. So these are all some of the properties which we are going to discuss,1237,1251,101 504 304
101,complex setup of identity resources,790,795,a complex setup of identity resources,790,795,502 304 504
304,task that arrived first or served first,494,497,task that arrived first or served first,494,497,104 503 404
304,straightforward and quick,507,510,it increases waiting time to small and medium task,1658,1663,101 503 401
304,tasks have high waiting times,951,953,it increases waiting time to small and medium task,1658,1663,101 401 503
305,high the scale,45,48,the optimal performance and the optimal utilization of resources that we get in a cloud environment are no longer available,770,778,301 403 205
405,How do we ensure replication,373,379,It must be able to perform tasks efficiently,518,523,305 502 401
405,enough number of times,518,521,cloud based delivery and of course there is a network,40,46,305 502 401
205,"it should be available very quickly and instantaneously, which is rapidly provisioned. And it is not to solely dedicated to us, but is configured in such a way that multiple people are able to use these resources simultaneously and therefore it is a shared pool of resources",28,48,"it should be available very quickly and instantaneously, which is rapidly provisioned. And it is not to solely dedicated to us, but is configured in such a way that multiple people are able to use these resources simultaneously and therefore it is a shared pool of resources",28,48,305 401 301
301,unbounded delay,468,474,"fault tolerance mechanism in such a way that it can prevent the faults from causing the failures. So uh, what are the ways in which I can detect a fault? See, let me assume a scenario. Say for example if I'm a transmitting a packet from a source A to destination B, then in that case what is the time taken for the packet to reach from the source A to the destination B? So let me assume that as D, then how long it takes to get the response back, then that will be to D and if I? Assume the processing time in the B server, then the time involved here is two D plus R so when will will receive a response in a it will be after the time interval two D plus R so if receive don't receive a response within this time interval then i can declare that either the network or the remote node is not working so Unfortunately most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay",398,474,504 203 303
301,probability that the system meet the certain performance standards,155,160,the probability that the system meet the certain performance standards,152,160,401 204 305
404,security architecture topic,1325,1327,the security architecture topic,1325,1327,305 203 202
404,it is necessary to carefully read the agreements exhibited by the cloud service provider before the customer agrees on availing the services,966,981,it is necessary to carefully read the agreements exhibited by the cloud service provider before the customer agrees on availing the services,966,981,202 203 102
404,cloud service provider inform the business in a timely manner to allow the business to contest the request if required,1309,1320,"cloud service provider can satisfactorily respond to the request. This is important since the codes will hold the business and not the cloud service provider responsible to respond to the request. It is also possible that the cloud service provider may be asked to provide some data as part of litigation involving the business. In this case, it is essential that the cloud service provider inform the business in a timely manner to allow the business to contest the request if required",1279,1320,305 303 202
405,shared pool of resources will not open,700,706,two we must have multi tenant otherwise shared pool of resources will not open,697,706,204 303 401
305,"security, compliance",1183,1185,cloud computing environments are heterogeneous environments. Because they are heterogeneous environments,127,135,301 401 404
305,"the second challenge is. If I have developed an application exclusively using Amazon Web Services, OK, tomorrow for some reason, I find Azure cheaper. I find it faster, I find it better. I want to migrate from Amazon to Azure. I have a vendor lock in",778,800,"the second challenge is. If I have developed an application exclusively using Amazon Web Services, OK, tomorrow for some reason, I find Azure cheaper. I find it faster, I find it better. I want to migrate from Amazon to Azure. I have a vendor lock in",778,800,504 301 401
401,if I want to precisely define uptime,48,53,"if I want to precisely define uptime, it is nothing but the time period when it is operational",48,56,204 301 305
401,it costs the car to stop,517,523,the quality of a system that assures high level of operational performance,417,423,205 301 304
301,"Easy. So it is a similar kind of failure detector, that is a Phi accrual",773,779,"Easy. So it is a similar kind of failure detector, that is a Phi accrual",773,779,401 201 204
404,Business continuity planning,26,29,"a framework that aims to help organizations that are looking to develop, implement, monitor and improve it governance and information management",369,382,401 301 402
301,"Fault record crash, recovery Fault and Byzantine arbitrary fault",975,980,"Easy. So it is a similar kind of failure detector, that is a Phi accrual",773,779,401 201 104
