Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
105,"application layer, transport layer, network layer and link layer.",493,499,"grid computing. Grid computing at this grand vision of enabling computing to be delivered as a utility, it was meant to be. The computing resources that were a part of the grid computing were from a very small and insulated community. Only a few companies or a few institutions or a few individuals who had very precious resources decided to collaborate among them and form something known as a virtual organization. They did it in such a way that they wanted these computing devices and individual to gain access to computing devices without knowing where the resource is located or what hardware it is running on. But remember this was limited to enabling a shared resource set of resources with common access protocols for all of them. Now there are subtle differences between grid computing and cloud computing. I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control.",3,64,502 504 103
105,Gridware,564,567,Gridware which was a middleware.,564,570,204 402 502
105,web services availability and sapis which are available in our cloud computing environment.,570,578,because of the web services availability and sapis which are available in our cloud computing environment.,570,578,205 403 504
205,give me some compilers,736,739,give me some compilers that i want to use so in addition to the operating system a platform or a middleware is also made available to you and again this middleware. tier middleware,736,748,503 105 504
105,there are subtle differences between grid computing and cloud computing.,50,56,there are subtle differences between grid computing and cloud computing. I will be covering them in a little bit detail a little bit of now now the features of. Great work. There was no centralized control.,50,64,205 305 504
105,cloud computing.,53,56,Cloud computing is much more flexible.,605,611,305 504 205
105,Cloud computing,605,611,Cloud computing is much more flexible.,605,611,205 504 305
105,client server mode.,614,617,Cloud computing operates on a client server mode.,611,617,305 202 205
502,most internet and web services,749,755,most internet and web services uses client server model that is we know HTTP,749,758,503 504 402
105,Grid computing,617,620,Grid computing,617,620,205 502 504
105,"a utility,",9,11,Distributed computing model.,620,623,502 504 401
105,cloud computing.,623,626,Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing.,617,626,404 205 504
105,cloud computing,629,632,"cloud computing environment. Several global several middleware existed such as Global, scandar, ibp, Nets or etc etc. None of them are very popular. Two days there are. I leave this list as an exercise for you to look at. For your consumptions, these are not something that are important from an examination point of view. However, what is important for you is to note the note the differences between cloud computing and grid computing. Cloud computing scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing",575,632,205 502 504
105,grid computing,632,635,"grid computing is application oriented. This brings us to the end of lecture hour two. I look forward to seeing you in lecture hour three Take care, bye.",632,643,205 305 504
201,it's related to the consensus program problem.,12,15,because it's related to the consensus program problem.,9,15,104 302 305
201,It simply sends out coordinated messages,807,812,It simply sends out coordinated messages to the remaining n minus two coordinator messages are sent with a lower ID than itself,807,821,104 302 402
302,solve a computational problem.,84,90,"solve a computational problem. So far in the previous video, we have learned about distributed system. Next, we will focus on understanding what it means to achieve consensus in a distributed system. So what is consensus? Consensus is the task of getting all process in a group to agree on some specific value based on the votes of each process.",84,110,104 201 404
104,cloud computing systems,9,12,cloud computing systems we will present the different classical distributed algorithm for leader election problem. So in this class we will discuss about ringleader election,9,20,201 302 305
302,asynchronous systems.,76,79,in asynchronous systems.,73,79,201 301 401
302,"if some minority of acceptors have not yet chosen a value, this process ensures that they eventually reach consensus on the same value.",754,764,"if some minority of acceptors have not yet chosen a value, this process ensures that they eventually reach consensus on the same value. So various efficiency improvements to the standard access algorithm",754,773,201 104 301
201,failure detector.,69,72,It simply sends out coordinated messages to the remaining n minus two coordinator messages are sent with a lower ID than itself,807,821,104 301 303
104,if that particular leader gets failed,419,424,any process pi that discovers the old coordinator has failed then it initiates the election some initially some process will be acting as a leader so if that particular leader gets failed,408,424,201 302 402
201,if the process knows that it is the process with the next highest ID who has identified so then itself elect as a new leader,89,100,"when a process finds that the coordinator or the leader has failed, it can find this via failure detector. So there are multiple processes so if any one process fails. The failed process can be detected through a failure detector. So whomever is going to detect that failure process is the luckiest process so that they can start the election. So if the process knows that it is the process with the next highest ID who has identified so then itself elect as a new leader",64,100,104 302 402
201,P5. five,464,467,other processes that have higher ID than yourself.,184,190,104 302 402
201,P four announces itself as the coordinator,470,475,P four announces itself as the coordinator for the other process which is involved in the group,470,478,301 302 402
201,to find out where or whether there is any other highest ID process involved in the group.,459,464,it will start sending an election message to find out where or whether there is any other highest ID process involved in the group.,456,464,104 302 402
201,the higher ID process is elected as the leader.,298,302,until the higher ID process is elected as the leader.,298,302,104 301 401
301,all of a sudden it stops working.,293,299,"it may not have a network communicate. So in such case it is not reaching the server itself. Or the request may be reached the server but the server is not available, the node is not responding or otherwise the server has responded but. Because of the game, the network unavailability it does not reach to the client. So there are multiple things that may go wrong with respect to a request that is given by a client. So what we have to infer so that there is there is some parts of a system that may be broken and some parts of the system may be walking. So in such case we call that as a partial failure and the difficulty is the partial failures are non deterministic. In this sense, they work or they behave differently. They behave differently for a same kind of input. So here in this case this nondeterminism and the possibility of the partial failures",21,87,401 201 204
301,"two D plus R so when will will receive a response in a it will be after the time interval two D plus R so if receive don't receive a response within this time interval then i can declare that either the network or the remote node is not working so Unfortunately most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay. Why it has an unbounded delay? Because they try to deliver the packets as quickly as possible and there is no defined upper limit. So when you don't have a defined upper limit, what happens? The server implementation cannot guarantee the request which can be handled within some particular time interval and that is not. Possible and because of that it results in unbounded delay. So let us understand the factors behind this delay. Say for that our let me consider a scenario where several nodes are trying to send packets to one particular destination. So in such case what may happen? Say assume that port one is trying to send to one particular destination through port three and port two is also directed towards port three.",443,519,"two D plus R so when will will receive a response in a it will be after the time interval two D plus R so if receive don't receive a response within this time interval then i can declare that either the network or the remote node is not working so Unfortunately most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay. Why it has an unbounded delay? Because they try to deliver the packets as quickly as possible and there is no defined upper limit. So when you don't have a defined upper limit, what happens? The server implementation cannot guarantee the request which can be handled within some particular time interval and that is not. Possible and because of that it results in unbounded delay. So let us understand the factors behind this delay. Say for that our let me consider a scenario where several nodes are trying to send packets to one particular destination. So in such case what may happen? Say assume that port one is trying to send to one particular destination through port three and port two is also directed towards port three.",443,519,401 201 204
401,timeout period,982,985,"an exponential time. It has to wait and after that exponential time it has to retransmit the data. And the next one is a usage of the circuit breaker pattern. Whenever a request is given, if the error rate exceeds one particular limit then a circuit breaker is defined and which trips and this actually avoids the further failure attempts. So what happens if large number of requests are failing and in that case the service is not available, it is shared that the service is not available. So in that case if you send again and again the request then in that case it is a meaningless request. So in order to. Avoid the large number of failing requests. It actually defines a timeout period",934,985,301 304 201
201,n minus two messages.,827,832,n minus two coordinator messages are sent with a lower ID than itself and so. The completion time is just one message transmission time and the total number of messages involved is n minus two messages.,812,832,301 401 502
304,"immediate batch scheduling, redemptive scheduling and non preemptive scheduling",92,101,"immediate batch scheduling, redemptive scheduling and non preemptive scheduling",92,101,104 404 201
202,"because of the ease in which users can access the applications anywhere, anytime.",37,45,"because of the ease in which users can access the applications anywhere, anytime.",37,45,404 205 305
202,"lack of privacy, security and copyright.",57,61,"because of the threats such as lack of privacy, security and copyright.",54,61,404 205 305
202,"various technologies, policies, controls and services that protect cloud data, applications and the infrastructure from threats such as theft, leakage and deletion.",69,86,"Cloud security refers to the various technologies, policies, controls and services that protect cloud data, applications and the infrastructure from threats such as theft, leakage and deletion.",66,86,404 204 205
202,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,404 204 205
203,secondary indexes.,11,17,"using secondary indexes. In this class, we'll discuss about. Rebalancing the partitions.",11,23,103 403 205
202,"confidentiality, integrity and availability on the cloud.",152,158,"the basic objectives of providing security for the infrastructure on the cloud are confidentiality, integrity and availability on the cloud.",144,158,404 204 205
202,"the servers, the storage devices and the network.",180,184,"the servers, the storage devices and the network.",180,184,205 405 105
202,The physical cloud infrastructure,178,180,"Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections. This is a simple diagram that shows us how cloud data can be secured. At a high level, we can think of cloud infrastructure can be partitioned into physical infrastructure and virtual infrastructure. The security requirements and best practices can also be divided. Only requirement of physical security and virtual security. Considering the physical and virtual security, the basic objectives of providing security for the infrastructure on the cloud are confidentiality, integrity and availability on the cloud. With additional objectives of with the additional objectives of balancing cost effectiveness and reliability and performance. So what do we mean by physical security? The physical cloud infrastructure",91,180,204 404 101
202,Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections.,91,106,"Providing secure firewalls performing penetration testing. Providing access to virtual private networks and avoiding public Internet connections. This is a simple diagram that shows us how cloud data can be secured. At a high level, we can think of cloud infrastructure can be partitioned into physical infrastructure and virtual infrastructure. The security requirements and best practices",91,131,404 204 303
202,providing security to the data that is stored on the cloud applications,395,403,providing security to the data that is stored on the cloud applications in short meaning. Enforcing security practices to the software assets that are stored on the cloud.,395,411,204 404 105
304,ninety thousand,863,869,ninety thousand right so for B seven the length of the task is ninety thousand divided by the size of the VM one is five hundred so we will be having forty seven it will be one eighty,863,883,401 301 204
202,Identity management,533,536,"Identity management, also known as identity and access management. Usually abbreviated as idbm is a framework of policies and technologies for ensuring that appropriate people in an enterprise have the right access to the resources. IBM systems follow fall under the umbrella of IT security and data management. Identity management",499,536,404 205 103
202,IDM should be easily scalable to the number of users on the cloud.,551,557,IDM should be easily scalable to the number of users on the cloud.,551,557,101 204 404
204,security control.,20,22,"Accessing the cloud through the public network. The database management system is connected to the public network through an integrated set of links to provide increased bandwidth as well as availability. The DBMS server may be accessed from an internal pass service as well. The pass service may also be accessed from both the internal network as well as the external network. However, the security server which performs audit and other security functions cannot be accessed from the external network. Let us go ahead to understand the server security. Since this is a pass system, the database server has to be managed by the cloud provider and the database is offered as a service to the customer. Access to the cloud. Services. Is managed through the identity server shown together with the access control. The security of the database is managed by the cloud service provider. Database isolation can be obtained by using some of the approaches. two multitenancy.",1273,1361,202 101 404
202,encryption,776,779,encryption is the key,776,779,504 103 405
404,Sarbanes-Oxley oxley act,568,571,"HIPAA. That is the health insurance portability and Accountability Act. Which specifies that sensitive patient data. Information needs to be protected and cannot be available for public use. Similarly, organizations that deal with financial. Accounting needs to comply with the sock. Fact",538,570,202 204 101
203,reduce the skew. Why we run this rebalancing? The database should be still available for any requests.,174,188,we need to reduce the skew. Why we run this rebalancing? The database should be still available for any requests.,174,188,403 303 103
203,moving the load from one node to another such that. The number of tuples within a partition remains more or less the same.,152,163,the process of moving the load from one node to another such that. The number of tuples within a partition remains more or less the same.,149,163,403 303 402
203,we need to reduce the skew.,174,179,The first and the foremost is that we need to reduce the skew.,174,179,403 104 303
203,The database should be still available for any requests.,182,188,"Hash Morgan where? You hash the key attribute value, then mod that with the number of nodes. So. By doing so, you are assigning a specific tuple to a specific node. The challenge with this approach is as the node changes. The rebalancing needs to be done because of the skewness introduced by the new node. Since the number of nodes change frequently, the rebalancing needs to be performed frequently as well, and it could be quite expensive.",232,281,503 201 103
203,as the node changes.,257,259,what's the right number of partitions to start with?,406,409,403 201 104
203,to create a fixed number of partitions.,281,286,The second approach is to create a fixed number of partitions.,278,286,403 303 103
203,volume of data.,337,340,because of the volume of data.,337,340,403 303 504
203,the entire partition is moved to the new node. Therefore the number of partitions remain the same.,310,318,"the entire partition is moved to the new node. Therefore the number of partitions remain the same. However, the placement of the partitions on each node will change because its fixed number of partitions from each of the existing nodes is moved to the new node. This operation of moving the entire partition to a new node could be quite expensive because of the volume of data. That has to be moved and also. The time it would take to move that data might impact the operations. Implementing a fixed number of partitions is fairly simple and straightforward,",310,356,403 303 501
203,"the size of each partition will grow proportionally to the data set size,",573,581,"the size of each partition will grow proportionally to the data set size, while the number of nodes remain the same. But when we increase the number of nodes, the partition size becomes smaller.",573,590,403 303 402
203,"Implementing a fixed number of partitions is fairly simple and straightforward,",350,356,"Implementing a fixed number of partitions is fairly simple and straightforward,",350,356,403 303 103
203,fixed number of partitions are split and one half of that split partition is moved to the new node The other half remains in the original node.,612,626,fixed number of partitions are split and one half of that split partition is moved to the new node The other half remains in the original node.,612,626,403 303 103
203,what's the right number of partitions to start with?,406,409,what's the right number of partitions to start with?,406,409,403 303 501
203,split into two,461,464,split into two The two halves of that partition.,461,467,403 303 103
203,the number of partitions depend on the size of the data set.,510,516,One of the biggest advantages of dynamic partitioning is that the number of partitions depend on the size of the data set.,508,516,403 303 504
203,Dynamic partitioning,524,530,"dynamic partitioning. Here as the size of the top or the partition grows. And it reaches a number, a configurable number. Then that particular partition is split into two The two halves of that partition. Could I could be migrated to other nodes or could remain on the same node depending on whether the load is balanced or not? In, most likely one of the nodes will be moved to a. One of the partitions will be moved to a new node. Similarly, when data is deleted from adjacent partitions, those adjacent partitions can be merged. As well. So each partition will be assigned to a particular node and a node can have many partitions. One of the biggest advantages of dynamic partitioning is that the number of partitions depend on the size of the data set. As the data set grows, the number of partitions increase, and as the number of datasets decreases in volume, the number of partitions decrease as well. Dynamic partitioning",445,530,403 103 303
203,number of nodes. With the dynamic partitioning. The number of partitions is proportional to the size of the data set.,538,550,the number of nodes. With the dynamic partitioning. The number of partitions is proportional to the size of the data set.,538,550,403 303 103
203,a content distribution network.,655,659,Akamai is a content distribution network.,655,659,101 404 502
204,Amazon.com dot com,171,174,Amazon.com dot com itself,171,174,401 405 301
204,Risk is the probability of the occur,208,213,Risk is the probability of the occurrence of an event. Meaning risk implies future uncertainty about the deviation from an expected outcome.,208,222,105 301 401
204,"the process of identifying, assessing. Controlling and monitoring the threats that could occur.",235,243,"Risk management is the process of identifying, assessing. Controlling and monitoring the threats that could occur.",235,243,404 202 401
204,severity of loss and to the probability of occurrence in future.,664,669,For the severity of loss and to the probability of occurrence in future.,662,669,202 401 404
204,Define appropriate controls to control the criticality and sensitivity of the information resources.,554,562,Define appropriate controls to control the criticality and sensitivity of the information resources.,554,562,202 404 102
204,technical. Operational and management.,319,323,"administrative, technical, or physical.",682,687,202 404 101
204,loss of. An application being secured by the service provider.,379,386,Security breach is the loss of. An application being secured by the service provider.,379,386,202 404 401
301,"two D plus R so when will will receive a response in a it will be after the time interval two D plus R so if receive don't receive a response within this time interval then i can declare that either the network or the remote node is not working so Unfortunately most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay. Why it has an unbounded delay? Because they try to deliver the packets as quickly as possible and there is no defined upper limit. So when you don't have a defined upper limit, what happens? The server implementation cannot guarantee the request which can be handled within some particular time interval and that is not. Possible and because of that it results in unbounded delay. So let us understand the factors behind this delay. Say for that our let me consider a scenario where several nodes are trying to send packets to one particular destination. So in such case what may happen? Say assume that port one is trying to send to one particular destination through port three",443,516,"two D plus R so when will will receive a response in a it will be after the time interval two D plus R so if receive don't receive a response within this time interval then i can declare that either the network or the remote node is not working so Unfortunately most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay. Why it has an unbounded delay? Because they try to deliver the packets as quickly as possible and there is no defined upper limit. So when you don't have a defined upper limit, what happens? The server implementation cannot guarantee the request which can be handled within some particular time interval and that is not. Possible and because of that it results in unbounded delay. So let us understand the factors behind this delay. Say for that our let me consider a scenario where several nodes are trying to send packets to one particular destination. So in such case what may happen? Say assume that port one is trying to send to one particular destination through port three and port two is also directed towards port three. So in such case the incoming data is too much.",443,525,401 204 302
202,physical security and virtual security.,134,139,divided. Only requirement of physical security and virtual security.,131,139,204 404 401
204,High impact systems,389,391,"High impact systems have the greatest requirement in terms of security control. That means they need to be secured and protected whenever users are using their application. Examples such as insurance systems, healthcare systems and Internet banking systems.",389,410,202 404 401
401,redundant under reliable backup which has which is a standby operational mode upon the failure,242,249,redundant under reliable backup which has which is a standby operational mode upon the failure of a primary server. So whenever the primary server. Sales,242,255,204 301 504
105,unique environment.,121,123,unidirectional or bidirectional,351,354,404 101 204
503,Mix,779,782,"Next proxy. Is a popular reverse proxy which has hosted more than twenty million websites. The software was created by Igor Sysoev and was released in two thousand four Nix is a free and open source software released under the two clause BSD license. So how does the next proxy server work? It uses the simple round Robin scheduler algorithm to forward the client's 's request to the server Mix can also be. Programmed to use a hash based scheduling mechanism to choose an upstream server based on a hashing configurable variable. This is a simple load balancer schema that is visible. When one needs to scale the system, all one needs to do is to add more servers and add those IP addresses in the above listed IP stream section.",792,862,204 105 205
204,they must be assessed.,659,664,they must be assessed.,659,664,405 301 404
204,technical,690,693,technical security control.,690,696,202 404 503
204,continuously monitored and assessed.,707,710,"operational monitoring. Once the security controls are implemented. Dude, effectiveness in operation should be continuously monitored and assessed.",696,710,202 404 101
204,new threads may appear,728,730,new threads may appear or there might be operational changes that is. The introduction of new software.,728,739,202 404 102
204,"First defense in depth. Secondly, honeypots, third sandboxes and lastly we have network patterns.",783,795,"In terms of security design patterns, we have four of them. First defense in depth. Secondly, honeypots, third sandboxes and lastly we have network patterns.",780,795,202 404 101
204,a cool or decoy computer system that appears attractive and elegant to an attacker.,879,889,A honeypot is a cool or decoy computer system that appears attractive and elegant to an attacker.,876,889,102 303 105
403,clustered environment.,353,355,"clustered environment. Tools like Helix they also. Um, use zookeeper for routing the request. Cassandra and riak.",353,369,102 503 205
204,a solution to commonly recurring problems that can be customized to fit into a particular situation.,768,779,A design pattern is a solution to commonly recurring problems that can be customized to fit into a particular situation.,768,779,502 401 303
302,the decision is communicated up to the application and the application might take certain actions based on that decision.,263,274,It cannot change that decision. And the reason for this is typically because the decision is communicated up to the application and the application might take certain actions based on that decision.,260,274,105 504 203
401,cache data or a default value.,1048,1050,redundant under reliable backup which has which is a standby operational mode upon the failure of a primary server.,242,252,204 102 103
202,send out alerts the moment and assist is moved or tampered.,369,376,can send out alerts the moment and assist is moved or tampered.,369,376,204 304 404
204,boxed,991,994,"boxed environments which provide isolation and security to the application developers who access the Google App engine. Thirdly, we have network patterns. Network patterns ensure isolation in the computing elements and storage. Lastly, we have virtual machine isolation. New techniques have been used to isolate traffic between virtual machines that share the same physical hardware. Since the traffic does not enter the switching network, the solution depends upon the security features offered by the virtual machine, which could be encryption of the traffic between the virtual machines. And tightening security controls on the virtual machine, such as the ports that will accept the traffic. Going ahead, let's understand what is subnet isolation. A good practice is to have a physically separate traffic for administrative network traffic, customer network elements and storage networks. Physically separate networks prevent the misconfiguration in virtual LANS. Dinner, the last option, is a common management database,",991,1091,103 502 205
204,"common management database,",1089,1091,"common management database, commonly abbreviated as CMDB. A CMDB is a database that contains information regarding the components of an IT system.",1089,1102,103 502 504
103,RDS.,882,884,Relational database service RDS.,882,884,204 404 202
202,heterogeneity,559,562,correlating events that occur across geographically distributed systems.,443,450,205 204 504
305,vendor one to vendor two,820,826,vendor one to vendor two,820,826,204 205 405
503,directs the client requests to the appropriate servers.,211,218,"directs the client requests to the appropriate servers. So understanding in detail what is a reverse proxy, we see that a reverse proxy as the name implies. Accepts requests from external clients. And provides file transfer services. The client is obvious to the file transfer server behind the proxy which are actually providing those services. In most cases, proxy servers also act as load balancers. So reverse proxies. Are typically owned or managed by web services and are accessed by the clients through public Internet. Apart from directing requests to the servers, reverse proxies also play an essential low essential role as load balancers. They provide security, they enhance performance of the system as well as add reliability to the system. So how do we talk of load balancing on a reverse proxy? The proxy routes the incoming request to a number of identical web servers,",211,313,204 101 105
204,by disallowing access to unneeded ports in the server,1365,1371,by disallowing access to unneeded ports in the server and by implementing an intrusion detection system on the server hosting the database.,1365,1378,202 301 101
204,cloud provider,1329,1334,the database server has to be managed by the cloud provider,1326,1334,502 503 104
105,There was no centralized control.,59,64,scalability is high. Grid computing scalability is low. Cloud computing is much more flexible. Grid computing is less flexible. Cloud computing operates on a client server mode. I forgot to talk about this. Whereas Grid computing operates on a. Distributed computing model. There is centralized management in cloud computing. There is decentralized management in cloud computing. Last point is cloud computing is service oriented whereas application computing whereas grid computing is application oriented.,603,638,202 205 305
105,common access protocols for all of them.,48,53,shared resource set of resources with common access protocols for all of them.,45,53,205 403 103
205,"Public clouds, private clouds, hybrid clouds",117,120,"There are three types of cloud computing models, one which is called as infrastructure, as a service, the second one. Which is carless platform as a service and the third one which is called a software as a service.",68,84,202 105 305
105,mainframe environment.,128,129,"mainframe environment. The infrastructure. This was meant to be only as developed as a software as a solution. But remember, in these three environments, the government or the other will not actually trust us. Pieces will not trust government of Karnataka and Government of Karnataka will not trust Aadhar.",128,148,205 504 404
205,completely autonomous computers.,265,270,"each of these virtual servers behave as if they are independent, isolated, completely autonomous computers.",260,270,305 105 303
105,compute grid,412,417,"a data grid is where the data is shared, for example. This data and this data could form one uniform one single gray one single resource and could be shared seamlessly across or a compute grid",396,417,205 202 305
205,clocks,397,400,clocks which are synchronized such that two servers,397,403,305 101 403
205,"HTTP, REST API, Ajax, JavaScript,",273,278,"HTTP, REST API, Ajax, JavaScript, so on and so forth.",273,281,305 105 202
205,IAS,488,491,"Azure and I can say please give me sixteen GB ram Give me one terabyte disk space. Give me an I7 seven processor on top of that i seven processor please give me a middle tier of an operating system of let's say linux on the operating system of linux please give me oracle whatever version of oracle that i want please give me an application server and also give me some compilers that i want to use so in addition to the operating system a platform or a middleware is also made available to you and again this middleware. tier middleware Which is made available to you is easily available by means of a drag and drop or by using an API call. So it gives you that layer and on top of that layer you can apply your software. You can take the whatever software that you have developed, apply it on top of it and while it's available to you for use that is known as platformer ServiceNow. now remember when you are using platform as a service",711,771,105 305 502
205,what is IaaS?,497,500,"what is IaaS? There is a lot of text that is written on this page, but I will abstract it into something very simple. Remember, as I told you earlier, each physical server can be divided into a number of virtual servers.",497,516,404 101 401
205,IAS,491,494,"IAS has lesser Automation, IAS",488,494,103 404 101
205,"Sales force, which is one of the most popular CRM applications, is available as software as a service.",925,934,"Gmail is available as software as a service. G Drive is available as software as a service. Sales force, which is one of the most popular CRM applications, is available as software as a service.",919,934,403 401 105
205,Gmail,919,922,"Gmail is available as software as a service. G Drive is available as software as a service. Sales force,",919,928,401 404 403
401,OneNote,910,913,OneNote to another node or another cluster then what happens? There may be a intermittent network issue and these network issues can be avoided if you are using a retransmission with respect to exponential backoff. Because if it is retransmitted immediately,910,929,205 404 403
205,the IaaS provider.,950,955,the hardware is controlled by the IaaS provider.,948,955,405 105 204
404,Sarbanes-Oxley oxley act,568,571,"HIPAA. That is the health insurance portability and Accountability Act. Which specifies that sensitive patient data. Information needs to be protected and cannot be available for public use. Similarly, organizations that deal with financial. Accounting needs to comply with the sock. Fact",538,570,204 101 401
101,Groups,204,207,"Users or groups of users are given access to a project using the concept of role assignments. A role assigned to a user or user group on a project denotes that the user or user group has some kind of access to resources in the project. And the specific rule determines the type of access and capabilities the user or user group is entitled to have. What is a domain? A domain is defined as a collection of users, groups and projects. Domains enable the resources to be divided on the cloud into silos that can be used by organizations. A domain serves as a logical division between different portions of an enterprise. In short, a domain represents completely separate enterprises. For example, a cloud could have two domains. One of it, which would be occupied by the IBM organization and the other domain could be occupied by the Oracle organization. In the Ibms domain, IBM has its own collection of groups, users and project. So for the Oracle organizations, domain would have. What do we mean by actors? Users and user groups are the entities that give access to resources that are isolated in domains and projects. Groups",104,207,404 502 401
404,Sarbanes-Oxley oxley act,568,571,Sarbanes-Oxley oxley act,568,571,205 401 204
205,IAS,488,491,"IAS has lesser Automation, IAS has higher flexibility. OK, what is IaaS?",488,500,404 105 502
301,what may go wrong?,17,20,what may go wrong? So initially it may not have a network communicate.,17,26,403 402 503
301,some parts of a system that may be broken and some parts of the system may be walking.,56,65,there is some parts of a system that may be broken and some parts of the system may be walking.,53,65,401 104 201
301,nondeterminism and the possibility of the partial failures,81,87,"unreliable communication exist in a distributed computing environment. To begin with, let us consider a scenario where a client is forwarding a request to the server and he is expecting a response. But what may go wrong? So initially it may not have a network communicate. So in such case it is not reaching the server itself. Or the request may be reached the server but the server is not available, the node is not responding or otherwise the server has responded but. Because of the game, the network unavailability it does not reach to the client. So there are multiple things that may go wrong with respect to a request that is given by a client. So what we have to infer so that there is there is some parts of a system that may be broken and some parts of the system may be walking. So in such case we call that as a partial failure and the difficulty is the partial failures are non deterministic. In this sense, they work or they behave differently. They behave differently for a same kind of input. So here in this case this nondeterminism and the possibility of the partial failures",3,87,501 504 401
401,if the network is not reliable,826,831,"if the network is not reliable then how long the user will be waiting for the response. So in such case we have seen that there is a usage of pi modes so that the resources are not used indefinitely. So here the timeout interval also has to be defined appropriately. So it has to be experimented and then it has to be. Fine. Say for example if the client is waiting for the recommendation for three seconds and the recommendation is waiting for the relevance for two seconds and the relevance in turn is waiting for the promotion for five seconds. So if the response is not received then in that case the client has to wait for a total of ten seconds obviously. So this has to be taken care and while setting the timeout it has to be practically experiment and then it defines a proper time interval and if there is a variability. In the delay then it has to adjust with whatever the delay and then define the timeout interval and next is the retransmission of the data. So whenever there is a retransmission of the data it has to be an exponential backoff. Why it is an exponential backoff? Because whenever there is an intermittent failures,",826,899,301 302 204
301,reliability exactly refers to the probability that the system meet the certain performance standards,152,160,The application should be able to perform the function as per the expectation of the user and it should be able to tolerate the mistakes of the user specifically.,101,115,401 204 305
401,cloud computing.,3,6,if a system is able to continue its operation then it is a fault tolerant,452,458,301 204 504
401,MTF,370,373,"exponential time. It has to wait and after that exponential time it has to retransmit the data. And the next one is a usage of the circuit breaker pattern. Whenever a request is given, if the error rate exceeds one particular limit then a circuit breaker is defined and which trips and this actually avoids the further failure attempts. So what happens if large number of requests are failing and in that case the service is not available, it is shared that the service is not available. So in that case if you send again and again the request then in that case it is a meaningless request. So in order to. Avoid the large number of failing requests. It actually defines a timeout period",934,985,301 201 204
301,so the reliability is used in order to understand how well this service that is how well the system is able to Provide its service,201,214,The application should be able to perform the function as per the expectation of the user and it should be able to tolerate the mistakes of the user specifically.,101,115,504 401 403
401,"when an AWS region completely goes down, what happens to a system, how a system will tolerate that fault our otherwise if an AW availability zone has gone down then how the system will function.",729,743,"if you want to check how when an AWS region completely goes down, what happens to a system, how a system will tolerate that fault our otherwise if an AW availability zone has gone down then how the system will function.",726,743,301 204 104
401,"fault tolerant system. So it should be capable of responding or allowing the softwares or the hardware that malfunctions under failures. So in case of a network, if it has to be a fault tolerant",455,472,"a fault tolerant system. So it should be capable of responding or allowing the softwares or the hardware that malfunctions under failures. So in case of a network, if it has to be a fault tolerant",455,472,301 204 404
401,redundant under reliable backup which has which is a standby operational mode upon the failure of a primary server.,242,252,redundant under reliable backup which has which is a standby operational mode upon the failure of a primary server.,242,252,301 204 501
301,let us understand what are the different types of failures.,285,293,"Fault record crash, recovery Fault and Byzantine arbitrary fault.",975,980,401 204 403
301,it will not be able to accept the incoming messages and it will not be able to respond to the messages,308,316,"if the server has a big queue, it's a long queue and the queue is full, then in that case it will not be able to accept the incoming messages and it will not be able to respond to the messages",299,316,401 204 201
301,Sometimes the server response also will not be within the specified time interval,321,330,Sometimes the server response also will not be within the specified time interval,321,330,401 304 201
301,Byzantine arbitrary fault.,977,980,arbitrary failures. That means it may produce some responses which may not be a predictable one.,365,373,401 204 201
401,faults understand failures,72,75,with respect to the faults understand failures,70,75,301 502 204
301,"Either my priority is the benefit or the cost. And depending on that, I can detect the fault.",937,945,there is some parts of a system that may be broken and some parts of the system may be walking.,53,65,401 204 504
301,it suffer from queuing and thus it results in unbounded delay.,865,871,most of the systems what we consider are asynchronous and in this case what happens is it has an unbounded delay. Why it has an unbounded delay? Because they try to deliver the packets as quickly as possible and there is no defined upper limit.,463,480,302 401 402
301,it may happen because of the queuing or either. Because of the network condition.,548,556,The packet has to wait until it gets a slot and this is because of the network congestion. So it may happen because of the queuing or either. Because of the network condition.,539,556,204 302 402
301,let me consider a CPU core which is accessed by two virtual machines.,565,574,"Say for example if I consider a virtualized environment. In case of a virtualized environment, let me consider a CPU core which is accessed by two virtual machines.",559,574,401 304 402
301,if it is not acknowledged.,647,650,It actually considers a packet to be lost if it is not acknowledged.,644,650,402 401 302
