Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
202,Apple series,166,170,Apple series just playing computer Tesla self-driving car and many more these examples are based on deep learning and natural language processing.,166,175,105
202,how to design operation model of the brain.,213,215,how to design operation model of the brain. So these are some of the issues which had the largest influence and led to the existence of the machine learning. Now this machine learning shifted its focus from the symbolic approaches. It had inherited from the AI and move towards the methods and model. It had borrowed from statistics and probability Theory.,213,232,
202,Machine Learning vs Deep Learning.,9,11,"Machine Learning vs Deep Learning. These are the term which have confused a lot of people and if you too are one among them, let me resolve it for you. Well artificial intelligence is a broader umbrella under which machine learning and deep learning come you can also see in the diagram that even deep learning is a subset of machine learning so you can say that all three of them the AI the machine learning and deep learning",9,36,
202,a subset of AI,236,239,Machine learning is a subset of AI,236,239,
102,high quality end product for disadvantages for ongoing projects a v-shaped model is not recommended later requirement changes would be prohibitively expensive now we'll talk about prototype model the prototype model is a model in which the software prototype is created first comparing prototype models to the actual software reveals that they perform poorly and have limited functional capabilities prototypes are built with dummy functionalities,671,702,straightforward and simple model smaller projects with stated requirements that freeze in the early stages benefit from the v-model approach it is a disciplined approach that yields a high quality end product for disadvantages for ongoing projects a v-shaped model is not recommended later requirement changes would be prohibitively expensive now we'll talk about prototype model the prototype model is a model in which the software prototype is created first comparing prototype models to the actual software reveals that they perform poorly and have limited functional capabilities prototypes are built with dummy functionalities,660,702,
202,increases,300,303,estimated value increases the performance of the model further on the more data points.,300,305,203 106 102
202,machine learning more specifically. It is the next evolution of machine learning.,492,498,AI is a bigger picture and machine learning and deep learning or it's apart. So let's move on and focus our discussion on machine learning and deep learning the easiest way to understand the difference between the machine learning and deep learning is to know that deep learning is machine learning more specifically. It is the next evolution of machine learning.,479,498,
202,a subfield of machine learning,853,855,a subfield of machine learning while both fall under the broad category of artificial intelligence deep learning is usually what's behind the most human-like artificial intelligence.,853,864,
202,deep learning,843,845,deep learning structures algorithms in layers to create artificial neural network that can learn and make Intelligent Decisions on their own finally deep learning,843,855,
202,"why it works so well,",378,380,"what no one actually knows what happens inside a neural network and why it works so well,",375,380,401 207 405
202,deep learning algorithm needs a large amount of data to understand it perfectly,519,525,because deep learning algorithm needs a large amount of data to understand it perfectly,519,525,
202,"they do a large amount of matrix multiplication operations,",551,554,"they do a large amount of matrix multiplication operations,",551,554,
202,"deep learning also does the same thing but at a larger scale, let's take an example of machine which recognizes the animal the task of the machine is to recognize whether the given image is of a cat or a dog. What if we were asked to resolve the same issue using the concept of machine learning",427,446,"identifying a square and this case and broken into simpler tasks. Now this deep learning also does the same thing but at a larger scale, let's take an example of machine which recognizes the animal the task of the machine is to recognize whether the given image is of a cat or a dog. What if we were asked to resolve the same issue using the concept of machine learning",423,446,102 201
202,methods and model.,227,229,symbolic approaches. It had inherited from the AI and move towards the methods and model.,224,229,
202,"AI is a bigger picture and machine learning and deep learning or it's apart. So let's move on and focus our discussion on machine learning and deep learning the easiest way to understand the difference between the machine learning and deep learning is to know that deep learning is machine learning more specifically. It is the next evolution of machine learning. Let's take few important parameter and compare machine learning with deep learning. So starting with data dependencies, the most important difference between deep learning and machine learning is its performance as the volume of the data gets increased from the below graph. You can see that when the size of the data is small deep learning algorithm doesn't perform that well, but why well, this is because deep learning algorithm needs a large amount of data to understand it perfectly on the other hand the machine learning algorithm can easily work with smaller data set fine.",479,531,"AI is a bigger picture and machine learning and deep learning or it's apart. So let's move on and focus our discussion on machine learning and deep learning the easiest way to understand the difference between the machine learning and deep learning is to know that deep learning is machine learning more specifically. It is the next evolution of machine learning. Let's take few important parameter and compare machine learning with deep learning. So starting with data dependencies, the most important difference between deep learning and machine learning is its performance as the volume of the data gets increased from the below graph. You can see that when the size of the data is small deep learning algorithm doesn't perform that well, but why well, this is because deep learning algorithm needs a large amount of data to understand it perfectly on the other hand the machine learning algorithm can easily work with smaller data set fine.",479,531,
202,there's so many parameter in a deep learning algorithm that makes the training longer than usual,734,740,because there's so many parameter in a deep learning algorithm that makes the training longer than usual,734,740,
203,data,25,27,data from social media to the iot devices we're generating immeasurable amount of data,25,32,202 406
203,data science is deployment and optimization,240,244,data science is deployment and optimization so after testing the model and improving its efficiency it is deployed on all the users at this stage customer feed back is received and if there are any issues they are fixed here so that was the entire data science process,240,258,
203,data modeling,191,193,data modeling the data modeling stage basically includes building a machine learning model that predicts the Uber search at a given time and location this model is built by using all the insights and Trends collected in the exploration stage the model is trained by feeding a thousands of customer records so that it can learn to predict the outcome more precisely next is the data validation stage,191,217,202
203,ensures that their passengers always get a ride when they need one,102,106,ensures that their passengers always get a ride when they need one even if it comes at the cost of inflated prices,102,111,
203,deployment and optimization,240,244,final stage of data science is deployment and optimization,237,244,406 407
203,to build a dynamic pricing model,136,140,to build a dynamic pricing model that takes effect when a lot of people in the same area are requesting rides at the same time,136,145,107
203,weather historical data holidays time traffic pickup and drop location,147,155,weather historical data holidays time traffic pickup and drop location and it keeps a track of all of this,147,158,
204,data ingestion,358,361,data ingestion because our data injection uh this is the biggest challenge that we get like how we are going to ingest the data how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage,358,381,203
203,location of restaurants and cafes nearby,167,172,Uber might collect information like the location of restaurants and cafes nearby,165,172,
203,data is not needed to analyze Uber search pricing,172,176,such data is not needed to analyze Uber search pricing,169,176,
203,brain storming,184,186,the brain storming of data analysis,184,186,102
203,building a machine learning model that predicts the Uber search at a given time and location,193,200,the data modeling stage basically includes building a machine learning model that predicts the Uber search at a given time and location,191,200,
203,the model is tested,214,217,the model is tested when a new customer books a ride the data of the new booking is compared with the historic data,214,223,102
203,deployment and optimization,240,244,the final stage of data science is deployment and optimization,237,244,
203,credit card fraud detection to self-driving cars and virtual assistants,275,281,e-commerce platforms like Amazon and Flipkart it is also the logic behind Netflix's recommendation system now when all actuality data science has made remarkable changes in today's market its applications range from credit card fraud detection to self-driving cars and virtual assistants,260,281,
203,Amazon and Flipkart,262,265,Amazon and Flipkart it is also the logic behind Netflix's recommendation system,262,269,
203,you must be skilled in statistics,411,417,you must be skilled in statistics expertise in programming languages like R and python is a must,411,421,206
203,R and python,417,421,programming languages like R and python,417,421,407 204
203,why you should become a data scientist,361,366,why you should become a data scientist according to linkedin's March 2019 survey a data science scientist is the most promising job role in the US and it stands at number one on glassdoor's best jobs of 2019.,361,379,204
203,between a hundred thousand dollars to hundred and eighty two thousand dollars,398,402,the average salary ranges between a hundred thousand dollars to hundred and eighty two thousand dollars,396,402,206
203,Apple used data science to build a watch that monitors an individual's Health,333,341,Apple used data science to build a watch that monitors an individual's Health,333,341,204 107
204,a term for collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,big data is a term for collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,203
106,variables that store single simple values,90,94,primitive data types are exactly what they sound like variables that store single simple values examples of such primitive types are the byte int float double boolean and char,86,102,204
204,data visualization,402,405,data ingestion because our data injection uh this is the biggest challenge that we get like how we are going to ingest the data how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage now we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data third is data preprocessing,358,391,105 203
204,velocity,165,168,velocity so which basically says uncertainty and inconsistency in the data like you can see in the form of question mark it needs to be corrected and it needs to be removed now what is AWS AWS,165,180,401 203
107,simple storage service,1202,1209,simple storage service provided by aws,1202,1209,204 405
107,infrastructure as a service,934,936,infrastructure as a service it's a flagship offering,934,938,204
107,public cloud is an cloud infrastructure that's made available to the general public over the internet,487,494,public cloud public cloud is an cloud infrastructure that's made available to the general public over the internet,485,494,204
107,ibm cloud is a cloud computing service offered by ibm,842,848,ibm cloud is a cloud computing service offered by ibm ibm cloud includes infrastructure as a service software as a service platform as a service now the difference is here it offers through public private and hybrid cloud delivery models vmware on the other hand is an subsidiary of dell technologies and provides cloud computing and platform virtualization software and services it was the first commercially successful company to virtualize the x86 architecture google cloud platform on the other hand is offered by google it's a suit of cloud computing services that run on the same infrastructure that google uses internally for its end user products such as the google search and the youtube you're familiar with alongside a set of managed tools it also provides cloud services including computing services data storage services data analytics and machine learning services digitalocean,842,899,204
107,ibm cloud,842,846,ibm cloud is a cloud computing service offered by ibm ibm cloud includes infrastructure as a service software as a service platform as a service now the difference is here it offers through public private and hybrid cloud delivery models vmware on the other hand is an subsidiary of dell technologies and provides cloud computing and platform virtualization software and services it was the first commercially successful company to virtualize the x86 architecture google cloud platform on the other hand is offered by google it's a suit of cloud computing services that run on the same infrastructure that google uses internally for its end user products such as the google search and the youtube you're familiar with alongside a set of managed tools it also provides cloud services including computing services data storage services data analytics and machine learning services digitalocean,842,899,204
107,microsoft azure,812,815,microsoft azure formerly known as windows assure,812,817,204
107,ibm cloud is a cloud computing service offered by ibm,842,848,ibm cloud is a cloud computing service offered by ibm,842,848,204
204,we are going to have a bulk of data,379,383,we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data,379,391,107
204,data ingestion,358,361,data ingestion because our data injection uh this is the biggest challenge that we get like how we are going to ingest the data how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage now we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data third is data preprocessing so data preprocessing basically is one of the way where the data is going to be processed right now and uh we want to let's say use this data in different applications how we will be able to use it and the last one is data visualization now which is the biggest Factor the people who are the management they need a real-time course and all so how easily we can have that data you know visualization,358,414,
204,how we can manage the data everything,364,368,how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage now we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data third is data preprocessing so data preprocessing basically is one of the way where the data is going to be processed right now and uh we want to let's say use this data in different applications how we will be able to use it and the last one is data visualization,364,405,107
406,program execution on the CPU.,244,246,for program execution on the CPU.,244,246,107 407
107,aws data center set up the right security services,1058,1063,a separate storage service where you can archive your data locally within the cloud or from the internet and choose the appropriate storage there is one separately for backup called s3 and there is one separately for archival that's for glaciers so you know you knowing the difference between them really helps in picking the right service for the right kind of need define the network define the network that securely delivers data video and applications define and identify the network services properly for example vpc for network route 53 for dns and direct connection for private p2p line from your office to the aws data center set up the right security services,1021,1063,204
204,visualization,412,414,data visualization now which is the biggest Factor the people who are the management they need a real-time course and all so how easily we can have that data you know visualization,402,414,107
205,a JavaScript library that is used to build user interface for web applications,51,59,react is a JavaScript library that is used to build user interface for web applications,51,59,
402,Google Chrome or suffer,30,32,Google Chrome or suffer you all know about that technically speaking we can call a web application a web server although there is a difference in the sense that a web server can host multiple applications but for the time being let's call it web application a web server and a web server is actually network application running on some machine listening on a port the browser is actually called a web client or more formally we call that a user isn't and in fact web clients are not only browsers but any application which can speak to a web server like your see URL or telnet,30,76,205
205,Jordan walk,59,62,Jordan walk a software engineer working at Facebook,59,64,
205,Facebook Netflix New York Times Yahoo mail Etc,542,548,Facebook Netflix New York Times Yahoo mail Etc,542,548,
205,JavaScript,51,54,a JavaScript library,51,56,
205,react is only a front-end library and not the whole framework,115,122,react is only a front-end library and not the whole framework it Deals Only With The View component of the MVC or the model view controller architecture,115,127,
205,you can change any component at any point in time without affecting the rest of the application,145,151,the biggest advantage of using components is that you can change any component at any point in time without affecting the rest of the application,143,151,
205,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,
205,virtual Dom,217,220,virtual Dom is also a node tree that lists the elements and their attributes and content as objects and their properties reacts render function creates a node tree out of the react components then it Updates this tree in response to the mutations in data model caused by various actions done either by the user or byte system virtual Dom,217,240,106 405
205,data flows in a single Direction,335,337,react follows unidirectional data flow for one-way data binding the major advantage of one-way data binding is that throughout the application the data flows in a single Direction,326,337,
205,a JavaScript library that is used to build user interface for web applications,51,59,react react is a JavaScript library that is used to build user interface for web applications,51,59,
205,heavily relies on JavaScript,402,407,heavily relies on JavaScript runtime environment architecture also known as JavaScript Bridge,402,410,
205,write ones and use everywhere,437,440,write ones and use everywhere this is react native's base feature it means that the code written in react native can be used on any of the mobile platforms to build native applications or applications that work on multiple platforms language,437,456,
103,rails perfect and flask,313,318,rails perfect and flask and you may want to have them running for different applications for different situations this is where docker will help you run the applications with the suitable frameworks so let's go back to our Airbnb example so we have three rooms and a kitchen and cupboard how do we resolve this issue well we put a kitchen in covered in each room we can do the same thing for computers docker provides the suitable frameworks for each different application and since every application has a framework with a suitable version this space can also then be utilized for putting in Suffern applications that are long and since every application,313,356,205 204
205,allows you to code as well as see the modifications in your application simultaneously,580,587,live reload live reload or hot reload as mentioned earlier is a feature that allows you to code as well as see the modifications in your application simultaneously,575,587,
205,multiple platforms,449,453,native applications or applications that work on multiple platforms,447,453,
205,react native and its features finally we'll do a head-to-head comparison,39,46,react native and its features finally we'll do a head-to-head comparison between react and react native,39,49,
205,react and react native are very much similar yet different from each other,19,25,react and react native are very much similar yet different from each other so hey guys welcome back to a whole new session from edureka my name is vajiha and in today's session we're going to differentiate between react and react native we'll start the session by understanding what is react and the features of react then we shall take a look at a react native,19,44,
205,react,31,33,react and react native we'll start the session by understanding what is react and the features of react then we shall take a look at a react native and its features finally we'll do a head-to-head comparison between react and react native okay so without any further delays let's move on what exactly is react react is a JavaScript library that is used to build user interface for web applications react.js was developed by Jordan walk a software engineer working at Facebook Facebook implemented react.js in 2011 in its news feed section but it was released to the public on May 2013. after the implementation of react,31,74,
206,know how to orchestrate different types of network and database attacks,540,547,ethical hacker should know how to orchestrate different types of network and database attacks,540,547,
206,Blackheart Ackle,551,554,Blackheart Ackle thirdly ethical hackers have to deal with different kinds of operating systems on a daily basis with Linux being the daily driver so it is obvious that an ethical hacker needs to have an in-depth knowledge of the working of operating systems in general for example they need to know how to look for exploits in the in the buffer vulnerabilities after that ethical hackers also have to deal with different kind of database formats whether it be SQL postgresql or nosql an ethical hacker at least needs a general knowledge of their working also an ethical hacker should be proficient in crypto analysis,551,593,
206,to predict a black hat hacker,547,551,to predict a black hat hacker and to do this one must be able to think and act like a Blackheart Ackle thirdly ethical hackers have to deal with different kinds of operating systems on a daily basis,547,560,
206,Information Technology computer science or cyber security,135,140,Information Technology computer science or cyber security this is where the fundamentals of the basics of ethical hacking are inculcated in you as a student now the curriculums generally are inclusive of networking which teaches you the major Network protocols and network architecture,135,155,
206,getting a bachelor's degree,133,135,getting a bachelor's degree,133,135,
206,the delegations of that of an ethical Hackle now talking about the companies that hire ethical hackers,686,694,75 percent according to the analysis made by the Bureau of Labor Statistics this has led to a lot of unfilled positions which include the delegations of that of an ethical Hackle now talking about the companies that hire ethical hackers,676,694,105 201
206,proficient in crypto analysis,591,593,know how to orchestrate different types of network and database attacks as their main job is to predict a black hat hacker and to do this one must be able to think and act like a Blackheart Ackle thirdly ethical hackers have to deal with different kinds of operating systems on a daily basis with Linux being the daily driver so it is obvious that an ethical hacker needs to have an in-depth knowledge of the working of operating systems in general for example they need to know how to look for exploits in the in the buffer vulnerabilities after that ethical hackers also have to deal with different kind of database formats whether it be SQL postgresql or nosql an ethical hacker at least needs a general knowledge of their working also an ethical hacker should be proficient in crypto analysis,540,593,
206,88 000,728,730,an average annual income of 88 000,725,730,
206,Sans giac certification,342,346,the Sans giac certification,342,346,
206,certified penetration Testing Engineer,356,361,cpte which stands for certified penetration Testing Engineer,356,361,405 105
206,penetration testing,373,377,penetration testing structure and the tools used within that structure it equips prospective job Seekers and the information security,373,383,
206,the first objective is to,416,420,firstly the first objective is to,416,420,202
206,the process of monitoring and capturing all the packets passing through a given network,523,529,the process of monitoring and capturing all the packets passing through a given network using sniffing tools,523,532,203 201
206,they need to know how to look for exploits in the in the buffer vulnerabilities,569,576,for example they need to know how to look for exploits in the in the buffer vulnerabilities,569,576,
206,CIA Mossad and NSA,712,717,top secret intelligence gathering agencies like CIA Mossad and NSA,710,717,
207,IP addresses,203,205,IP addresses is not just limited to LAN every device which is a part of the network will have its own IP address as assigned by the network administrator as seen in the picture we can now identify each device individually by the designated IP addresses,203,220,101
207,the distribution of this IP addresses is not just limited to LAN every device which is a part of the network will have its own IP address as assigned by the network administrator as seen in the picture we can now identify each device individually by the designated IP addresses now the primary purpose of a network being the ability of multiple devices to communicate and exchange information with each other,203,228,the distribution of this IP addresses is not just limited to LAN every device which is a part of the network will have its own IP address as assigned by the network administrator as seen in the picture we can now identify each device individually by the designated IP addresses now the primary purpose of a network being the ability of multiple devices to communicate and exchange information with each other,203,228,106
207,8-bit binary integer,198,201,ipv4 address represents an 8-bit binary integer,196,201,405
207,a network switch joints devices in a network such as computers printers wireless access funds and allows them to communicate with each other by exchanging data packets,255,265,a network switch joints devices in a network such as computers printers wireless access funds and allows them to communicate with each other by exchanging data packets,255,265,406
405,the physical address or the mac address changes with every hop,705,710,simply by using the app module it is one network so the arc module works here finally the ethernet frame is delivered to the computer b please note that the destination ip address never changes for inter network communication but the physical address or the mac address changes with every hop,689,710,207 401
207,how can these local networks then communicate with other networks,310,316,how can these local networks then communicate with other networks a rocker,310,316,405
207,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,401
405,mac address,660,663,mac address and the frame is forwarded to the router router finds that the mac address in the frame matches its address so it extracts the ip packet,660,672,207
207,determine the overall range of a local area network,427,432,help determine the overall range of a local area network,425,432,
207,a collection of local area networks,488,492,a collection of local area networks for any other networks that interact with one another,488,494,405
207,Nat IP allocation,515,519,or Nat IP allocation,515,519,401 405
207,a method of translating one IP address to another,519,525,a method of translating one IP address to another,519,525,405
105,a software or a hardware that allows or disallows some functionality,1438,1444,a software or a hardware that allows or disallows some functionality for example a port to be opened or closed or a service to function on a computer or not function on a computer,1438,1451,207
207,demilitarized zone,620,622,a demilitarized zone,620,622,405 406
104,a logical connection that is used by programs and services to exchange information.,7,13,a logical connection that is used by programs and services to exchange information. It specifically determines which program or service on a computer or server that is going to be used.,7,20,
401,layer,960,962,application layer application layer,966,972,405
401,computer applications that use internet,83,89,computer applications that use internet like google chrome firefox outlook skype etc,83,94,402 405
405,simple mail transfer protocol,1157,1159,simple mail transfer protocol is used for email messages,1157,1162,402
401,data compression is very helpful in real time video and audio streaming to maintain the integrity of data,204,211,data compression is very helpful in real time video and audio streaming to maintain the integrity of data,204,211,204
405,unique sequence number in the tcp header,992,998,unique sequence number in the tcp header of every segment helps to determine the duplicate segments which are then discarded congestion throttling or flow control the goal for tcp is to send segments to the receiving end as fast as possible without losing them when tcp first sends the segment it sets a timer,992,1015,401
405,choosing the best possible path for data delivery from source to destination,723,727,choosing the best possible path for data delivery from source to destination is called path determination,723,730,401 203 202
402,HTTP protocol,133,136,standard protocols like the HTTP protocol,130,136,
401,file transfer web surfing emails virtual terminals etc,127,133,file transfer web surfing emails virtual terminals etc,127,133,405
402,HTTP protocol,133,136,HTTP protocol the FTP protocol the WebSocket protocol are there are many protocols which the browsers can speak in their standards and each of these protocols are suitable for different kind of tasks for example the FTP protocol is used for transferring files and among all these protocols the HTTP protocol is the merge protocol in the web client and the web server club that means uh most of the times the web client and the web servers speak to one another using the HTTP protocol,133,169,405 401
405,the bottom most layer the physical layer,238,241,the peer layer removes the header at the receiving node and passes the remainder upwards layer by layer till the message finally reaches the application layer let us discuss each layer one by one in more detail we are starting with the bottom most layer the physical layer,224,241,401
402,HTTP protocol is the merge protocol in the web client and the web server club that means uh most of the times the web client and the web servers speak to one another using the HTTP protocol,155,169,HTTP protocol is the merge protocol in the web client and the web server club that means uh most of the times the web client and the web servers speak to one another using the HTTP protocol,155,169,405
402,SUSE a document,188,194,SUSE a document like an HTML document or a PDF document or logician document or an XML file or any kind of document which is hosted by a web server,188,207,
104,to transfer files between computers and servers over a network,251,264,to transfer files between computers and servers over a network,251,264,405
402,HTML document or a PDF document,194,196,HTML document or a PDF document or logician document or an XML file or any kind of document which is hosted by a web server or in other words a web client can access those documents through a web server the source could be either static or dynamic,194,219,
402,WebSocket protocol,136,139,the HTTP protocol the FTP protocol the WebSocket protocol,133,139,
402,hosted by a web server or in other words a web client,199,211,hosted by a web server or in other words a web client can access those documents through a web server the source could be either static or dynamic a resource which does not change it's called a static resource,199,225,
402,web client,55,58,a web client or more formally we call that a user isn't and in fact web clients,55,66,405
402,the same set of rules which we call protocol,123,130,the same set of rules which we call protocol,123,130,405
402,through a web server,211,216,a web client can access those documents through a web server,203,216,401
402,a piece of software which can be accessed from a browser,11,21,a piece of software which can be accessed from a browser,11,21,
402,a piece of software which can be accessed from a browser,11,21,is a piece of software which can be accessed from a browser,11,21,401 405
402,protocol,126,130,protocol and the browsers can speak some standard protocols like the HTTP protocol the FTP protocol the WebSocket protocol are there are many protocols which the browsers can speak in their standards and each of these protocols are suitable for different kind of tasks for example the FTP protocol is used for transferring files and among all these protocols the HTTP protocol is the merge protocol in the web client,126,158,
404,remote access,151,155,remote access vpn a remote access vpn grants access to the corporate network but only for one device for example a user's laptop in a coffee shop this is unlike the site-to-site,151,166,
404,site-to-site,164,166,site-to-site vpn which connects to entire networks okay so now we know what a vpn is and the two different types let's look at each in a bit more detail first let's start with site-to-site vpns,164,182,
404,grants access to the corporate network,155,158,grants access to the corporate network but only for one device for example a user's laptop in a coffee shop,155,164,
404,a router or a firewall,190,193,a router or a firewall on both sites,190,197,
404,ipsec,197,200,a popular site-to-site vpn is ipsec,193,200,
404,remote access,357,361,remote access vpn allows a host computer to safely send and receive encrypted data over the public internet this is great news if you're connecting to a public wi-fi where you have no idea about who could be snooping now unlike sites like vpns which are always running remote access vpns require an application on the host to connect back to the corporate network the corporate network will be listening for these connection requests an example of a vpn client application is cisco anyconnect or openvpn here is openvpn running on my computer while ipsec is used for site-to-site vpns tls is usually used for remote access vpns,357,404,
404,if you want to use something called a full tunnel or a split tunnel,425,430,decide if you want to use something called a full tunnel or a split tunnel,425,430,
404,grants access to the corporate network,155,158,grants access to the corporate network but only for one device for example a user's laptop in a coffee shop this is unlike the site-to-site vpn which connects to entire networks,155,170,
404,a framework or set of rules for creating vpns over a network,197,204,a framework or set of rules for creating vpns over a network it does not define any one way to create a vpn but rather allows several protocols to be used,197,213,105
404,site-to-site vpns,213,217,site-to-site vpns but it can also be used for remote access vpns,213,221,405 207
401,satellite link,791,793,satellite link and laptop is connected to router r2 via a wireless link Music,791,798,405
405,udp,126,129,udp it stands for user datagram protocol,126,132,
405,udp datagram,800,803,udp datagram note that the data unit in tcp is called tcp segment and the data unit in udp is called udp datagram,793,803,401
405,slows down the data transfer rate,1035,1039,slows down the data transfer rate in this way tcp handles congestion throttling or flow control the last phase in the data transmission is connection termination when an endpoint wishes to stop its connection it sends a finished message to the other end point the other end point acknowledges the message both ends do this two-phase handshake process therefore the connection termination follows a four-way handshake process so this is the way how tcp handles data transfer now the topmost layer in the tcp ip protocol suite is the application layer,1035,1077,
405,udp does not support segmentation,785,788,udp does not support segmentation so the applications using udp should send messages short enough to fit into one udp datagram note that the data unit in tcp is called tcp segment and the data unit in udp is called udp datagram udp datagrams are considered unreliable because there is no guarantee that all datagrams sent will be received in the destination and in the correct order so if reliability is needed udb should not be used udp lacks error checking and correction it makes udp fast and efficient for dns dhcp snmp and rip protocols udp is also suited for streaming videos tcp on the other hand is reliable and guarantees in-order delivery of data from the sender to the receiver,785,835,401
401,the type of media used to connect two devices,950,954,the type of media used to connect two devices at the receiver,950,957,405
405,distribute pair cable coaxial cable and fiber optic cable,289,294,copper cable or lan cable the light signal in case of optical fiber and a radio signal in case of air or vacuum so the signal generated by the physical layer depends on the type of media used to connect the two devices the most common protocol used at the physical layer is ethernet the protocol also specifies the type of cables that can be used for data transmission for example if the protocol used is ethernet then distribute pair cable coaxial cable and fiber optic cable,259,294,401
405,data encapsulation and accessing the media in data encapsulation,327,333,the max sub layer is responsible for data encapsulation and accessing the media in data encapsulation,325,333,401
405,4 bytes of error checking data,342,346,4 bytes of error checking data used to detect errors in the received ethernet frame,342,349,103 101
405,used to detect errors in the received ethernet frame,344,349,the trailer contains 4 bytes of error checking data used to detect errors in the received ethernet frame,342,349,103 404 101
405,the physical address or the mac address changes with every hop,705,710,the physical address or the mac address changes with every hop,705,710,401
405,floor control error control and sizing of packets,500,505,can also resize the ip packets received from the network layer to fit them in the data link layer frames the transport layer provides most of the services of the llc sub-layer including floor control error control and sizing of packets,488,505,107 207
401,segmentation,537,538,segmentation flow control error control connection,537,540,405
405,error detection and retransmission,450,454,error control in the data link layer refers to error detection and retransmission,448,454,401 105
406,time-sharing.,208,213,"time-sharing. Now, in order to accomplish these objectives what shall we do? How are these two objectives accomplished? So, to meet these objectives, the process scheduler selects an available process (possibly from a set of several available processes) for program execution on the CPU.",208,232,202
406,to switch the CPU among processes so frequently that users can interact with each program while it is running.,121,130,"to switch the CPU among processes so frequently that users can interact with each program while it is running. So, let me explain this with a example So, let's say that in your computer, you are typing a document using a Microsoft Word.",121,138,202 401
406,take care of these.,330,332,The process scheduler will take care of these.,330,332,
406,one,287,290,"one running process. If there are more processes, the rest will have to wait until the CPU is free and can be rescheduled. So, as I told you, in a single-processor system there will never be more than one",287,301,407
406,two,347,349,two kinds of queues,347,349,
406,"job queue,",357,359,"job queue, which consists of all processes in the system. So, when the processes enter the system, they are put into a queue, known as the job queue. So, job queue consists all the processes in the system. So, they may not be executing at this time, but these are the lists or the sets of all processes that we have in the system. So, all these processes they are put into this set for this queue known as the job queue, where they will be waiting in order to go to the ready state. The next queue that we have is known as the 'ready queue'.",357,392,
406,the list of all the processes that we have.,417,421,job queue is the list of all the processes that we have.,417,421,
406,"The processes that are residing in the main memory,",392,395,"The processes that are residing in the main memory, and are ready and waiting to execute are kept on a list called the ready queue. So, in ready queue we have those processes, which are ready and waiting to be executed.",392,407,
406,"input/output waiting queue,",573,577,"It will go to the input/output waiting queue,",573,577,407
406,it will get swapped-out.,508,510,it will get swapped-out. And it goes to a list called the partially executed swapped-out processes.,508,515,
401,data transmission can be done faster,200,203,can be received at destination in a very less time that is data transmission can be done faster,197,203,104 405 105
407,loading that executable program,117,121,in  loading that executable program,117,121,105 401
407,in  loading that executable program,117,121,operating system will help in  loading that executable program,117,121,105 202
407,a program which is  written and is ready for execution but till that time it is  just a passive entity. That means it just sit there without doing anything.,127,139,a program which is  written and is ready for execution but till that time it is  just a passive entity. That means it just sit there without doing anything.,127,139,106 201
407,what are processes?,417,418,"what are processes? And what are threads? And how they work. So, this was just and basic introduction of what are processes and what are threads.",417,425,406
407,A thread is the unit of execution  within a process.,198,202,"A thread is the unit of execution  within a process. A process can have anywhere from just  one thread to many threads. So, we already understood  what is a process? When a program is executing  it is called a process. And a thread is the unit of  execution within a process.",198,215,
407,anywhere from just  one thread to many threads.,202,206,"anywhere from just  one thread to many threads. So, we already understood  what is a process? When a program is executing  it is called a process. And a thread is the unit of  execution within a process. So, within a process there may be  one or more units of its execution and those units are known as threads. And again in earlier systems, one process had only thread. But now a single process has many threads  or many units of execution within it. So, a process can have anywhere from  one thread to many threads.",202,237,
407,"this window over here,",302,306,"this window over here,",302,306,406
407,binary,85,89,binary executable code,85,89,102 106
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,202 406
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,202 406
407,"operating system,",113,117,"who will allocate the resources? What is the brain that works behind all these? It is the operating system,",108,117,402 202 406
401,data transmission can be done faster,200,203,it can be received at destination in a very less time,197,200,201
