Predicted_Video_ID,BestAnswer,BestAnswer_start,BestAnswer_end,LongAnswer,LongAnswer_start,LongAnswer_end,Related_Video_IDs
203,data cleaning well sometimes unnecessary data is collected such data only increases the complexity of the problem an example is Uber might collect information like the location of restaurants and cafes nearby now such data is not needed to analyze Uber search pricing therefore such data has to be removed at this step data cleaning is followed by data exploration and Analysis the data exploration stage is like the brain storming of data analysis,158,186,data cleaning well sometimes unnecessary data is collected such data only increases the complexity of the problem an example is Uber might collect information like the location of restaurants and cafes nearby now such data is not needed to analyze Uber search pricing therefore such data has to be removed at this step data cleaning is followed by data exploration and Analysis the data exploration stage is like the brain storming of data analysis this is where you understand the patterns in your data this is followed by data modeling,158,193,
203,Uber maximizes the number of rides it can provide,118,122,Uber maximizes the number of rides it can provide and hence benefit from this,118,124,
203,deployment and optimization,240,244,deployment and optimization so after testing the model and improving its efficiency it is deployed on all the users at this stage customer feed back is received,240,251,407 102
203,to build a dynamic pricing model,136,140,to build a dynamic pricing model that takes effect when a lot of people in the same area are requesting rides at the same time,136,145,
203,historical data holidays time traffic pickup and drop location,149,155,historical data holidays time traffic pickup and drop location and it keeps a track of all of this the next stage is data cleaning well sometimes unnecessary data is collected such data only increases the complexity of the problem an example is Uber might collect information like the location of restaurants and cafes nearby now such data is not needed to analyze Uber search pricing,149,176,
203,increases the complexity of the problem,163,165,such data only increases the complexity of the problem,160,165,204
203,the location of restaurants and cafes nearby,167,172,the location of restaurants and cafes nearby,167,172,
203,to analyze Uber search pricing,172,176,such data is not needed to analyze Uber search pricing,169,176,
203,brain storming,184,186,brain storming of data analysis,184,186,102
203,building a machine learning model that predicts the Uber search at a given time and location,193,200,includes building a machine learning model that predicts the Uber search at a given time and location,193,200,102
203,the model is tested,214,217,the data validation stage now here the model is tested,211,217,102
203,deployment and optimization,240,244,deployment and optimization so after testing the model and improving its efficiency it is deployed on all the users at this stage customer feed back is received and if there are any issues they are fixed here,240,253,
203,e-commerce platforms,260,265,e-commerce platforms like Amazon and Flipkart it is also the logic behind Netflix's recommendation system now when all actuality data science has made remarkable changes in today's market its applications range from credit card fraud detection to self-driving cars,260,279,
203,Amazon and Flipkart,262,265,Amazon and Flipkart it is also the logic behind Netflix's recommendation system,262,269,204
203,here are the skills that are needed to become a data scientist,409,414,here are the skills that are needed to become a data scientist you,409,414,206
203,R and python,417,421,programming languages like R and python,417,421,204 106
203,why you should become a data scientist,361,366,why you should become a data scientist according to linkedin's March 2019 survey a data science scientist is the most promising job role in the US and it stands at number one on glassdoor's best jobs of 2019.,361,379,
203,between a hundred thousand dollars to hundred and eighty two thousand dollars,398,402,the average salary ranges between a hundred thousand dollars to hundred and eighty two thousand dollars,396,402,
203,e-commerce platforms like Amazon and Flipkart,260,265,e-commerce platforms like Amazon and Flipkart it is also the logic behind Netflix's recommendation system,260,269,107
204,collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,a term for collection of data sets so large and complex that it becomes difficult to process using on and database system tools or traditional data processing applications,47,61,203
204,structured data relational semi-structured unstructured,94,97,structured data relational semi-structured unstructured we have so many types of different data so we have a big requirement we have where we have different type of data as per the different use cases,94,104,405
203,sometimes unnecessary data is collected,158,163,sometimes unnecessary data is collected such data only increases the complexity of the problem an example is Uber might collect information like the location of restaurants and cafes nearby now such data is not needed to analyze Uber search pricing therefore such data has to be removed at this step data cleaning is followed by data exploration and Analysis the data exploration stage is like the brain storming of data analysis this is where you understand the patterns,158,191,204 202
204,velocity,165,168,velocity so which basically says uncertainty and inconsistency in the data like you can see in the form of question mark it needs to be corrected and it needs to be removed now what is AWS AWS,165,180,203 401
204,Amazon web services,180,184,AWS stands for Amazon web services,176,184,107 405
107,secure and resizable compute capacity in the cloud,1191,1196,secure and resizable compute capacity in the cloud and ec2 it can also be used to launch as many virtual servers as we need and about s3 he explains aws s3 is a simple storage service,1191,1209,204
107,public cloud is an cloud infrastructure that's made available to the general public over the internet,487,494,deployment models and as we know now about the public cloud public cloud is an cloud infrastructure that's made available to the general public over the internet,481,494,
107,microsoft,499,502,public cloud is an cloud infrastructure that's made available to the general public over the internet and it is owned by the cloud provider some of the major players as cloud providers are aws microsoft,487,502,
107,aws,799,802,aws is a cloud computing service provided by amazon,799,805,
107,microsoft azure,812,815,microsoft azure formerly known as windows assure,812,817,
107,microsoft,812,815,microsoft azure formerly known as windows assure is a cloud computing service by microsoft and it sort of specializes in using cloud for building testing deploying and managing the applications through the servers throughout the global network that microsoft,812,831,
204,we are going to have a bulk of data So eventually we are going to run out of a space at some point of time,379,388,we are going to have a bulk of data So eventually we are going to run out of a space at some point of time,379,388,202
204,big data challenges so many Big Data challenges that we have how basically you know AWS can solve those challenges out now let's take a look so one of the biggest challenge that we basically get is data ingestion,344,361,big data challenges so many Big Data challenges that we have how basically you know AWS can solve those challenges out now let's take a look so one of the biggest challenge that we basically get is data ingestion because our data injection,344,362,203
204,data visualization,402,405,big data challenges so many Big Data challenges that we have how basically you know AWS can solve those challenges out now let's take a look so one of the biggest challenge that we basically get is data ingestion because our data injection uh this is the biggest challenge that we get like how we are going to ingest the data how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage now we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data third is data preprocessing so data preprocessing basically is one of the way where the data is going to be processed right now and uh we want to let's say use this data in different applications how we will be able to use it and the last one is data visualization,344,405,107
107,kms,1066,1069,kms for data encryption,1066,1069,204
107,aws data center set up the right security services,1058,1063,s3 and there is one separately for archival that's for glaciers so you know you knowing the difference between them really helps in picking the right service for the right kind of need define the network define the network that securely delivers data video and applications define and identify the network services properly for example vpc for network route 53 for dns and direct connection for private p2p line from your office to the aws data center set up the right security services,1030,1063,204
204,visualization,412,414,AWS can solve those challenges out now let's take a look so one of the biggest challenge that we basically get is data ingestion because our data injection uh this is the biggest challenge that we get like how we are going to ingest the data how we can manage the data everything so that's the biggest problem which we get like for example if I'm bringing different type of data into a single file structure and structured it is very difficult for you to manage that's the biggest problem second problem that we have is which is data storage now we are going to have a bulk of data So eventually we are going to run out of a space at some point of time so how I can store different type of data third is data preprocessing so data preprocessing basically is one of the way where the data is going to be processed right now and uh we want to let's say use this data in different applications how we will be able to use it and the last one is data visualization,350,405,107
205,what is react,36,39,react and react native are very much similar yet different from each other so hey guys welcome back to a whole new session from edureka my name is vajiha and in today's session we're going to differentiate between react and react native we'll start the session by understanding what is react,19,39,
402,browser,51,55,a browser is an application that you use for browsing the internet and the examples are your ie or Firefox or Google Chrome or suffer you all know about that technically speaking we can call a web application a web server although there is a difference in the sense that a web server can host multiple applications but for the time being let's call it web application a web server and a web server is actually network application running on some machine listening on a port the browser,21,55,205 401
205,Facebook,383,384,Facebook it makes use of JavaScript as the base language over the years JavaScript has gained immense popularity due to the ease in learning and widespread usage if someone is well versed with JavaScript they can start developing applications using react native without wasting much time getting accustomed to the framework react native's architecture heavily relies on JavaScript runtime environment architecture also known as JavaScript Bridge the JavaScript code is compiled into native code at runtime react native uses flux architecture from Facebook,383,418,
205,Facebook,383,384,Facebook it makes use of JavaScript as the base language over the years JavaScript has gained immense popularity due to the ease in learning and widespread usage if someone is well versed with JavaScript they can start developing applications using react native without wasting much time getting accustomed to the framework react native's architecture heavily relies on JavaScript runtime environment architecture also known as JavaScript Bridge the JavaScript code is compiled into native code at runtime react native uses flux architecture from Facebook in short react native uses JavaScript bridge to communicate with the native modules with react native a developer is just provided with UI rendering,383,428,
205,react,39,41,react native are among the most popular Technologies used to create various types of applications owing to the fact that they are developed by the same company react and react native are very much similar yet different from each other so hey guys welcome back to a whole new session from edureka my name is vajiha and in today's session we're going to differentiate between react and react native we'll start the session by understanding what is react and the features of react then we shall take a look at a react,10,41,
205,react native supports live reload whereas react does not template rendering,584,592,react native supports live reload whereas react does not template rendering,584,592,
205,react native is much easier this is because you can make use of ready-made components in react native,609,617,react native is much easier this is because you can make use of ready-made components in react native,609,617,
205,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,a node tree that lists the elements and their attributes and content as objects and their properties,217,227,
205,virtual Dom,217,220,virtual Dom is also a node tree that lists the elements and their attributes and content as objects and their properties reacts render function creates a node tree out of the react components then it Updates this tree in response to the mutations in data model caused by various actions done either by the user or byte system virtual Dom Works in three steps whenever any underlying data changes the entire UI is re-rendered in the virtual Dom,217,247,106
205,gives you a better control over it,337,339,data flows in a single Direction which gives you a better control over it,335,339,
205,allows you to code as well as see the modifications in your application simultaneously react native supports live reload,580,589,a feature that allows you to code as well as see the modifications in your application simultaneously react native supports live reload,578,589,
205,heavily relies on JavaScript,402,407,react native's architecture heavily relies on JavaScript,402,407,
205,write ones and use everywhere,437,440,write ones and use everywhere this is react native's base feature,437,443,
205,react native,435,440,react native write ones and use everywhere this is react native's base feature it means that the code written in react native,435,447,103 202
205,react native supports live reload,584,589,react native supports live reload whereas react does not template rendering,584,592,
205,applications that work on multiple platforms,449,453,native applications or applications that work on multiple platforms,447,453,
205,react,595,597,react is much better when it comes to styling your application's UI using CSS react native on the other hand makes use of native platform apis learning curve even though react is not very difficult to learn react native is much easier this is because you can make use of ready-made components in react native while for react you will have to coach them yourself so we've done a head-to-head comparison between react,595,624,
205,different,23,25,react and react native are very much similar yet different,19,25,
205,react,632,635,react native on the other hand makes use of native platform apis learning curve even though react is not very difficult to learn react native is much easier this is because you can make use of ready-made components in react native while for react you will have to coach them yourself so we've done a head-to-head comparison between react and react native the answer to which one is better among the two depends on the type of project that you're creating if you are focusing on creating the UI for a web application then react,599,635,
206,who exactly is an ethical hacker,58,64,who is an ethical Hackle and then we are going to also discuss the roadmap that you could follow to become an ethical hacker yourself we're going to be going over the pertinent certifications that are related to ethical hacking and in particular we'll be discussing the ceh exam we'll be going over the overview of the exam the objectives and the eligibility criteria we'll also be discussing the skills you might need to actually prepare for this exam and go and pass this exam with flying colors we'll also be discussing the job Trends and companies hiring in the ethical hacking area and also the salaries that they offer okay now firstly let's go over who exactly is an ethical hacker,22,64,
206,white heart hacker,64,68,a white heart hacker,64,68,
206,responsible for a few stuff that he works for in an organization,84,90,a computer security specialist who works to improve the security of an organization and ethical hacker hacks into an organization with the owner's permission to find out vulnerabilities before any hacker with malicious intent can find them well an ethical hacker is generally responsible for a few stuff that he works for in an organization,66,90,
206,networking which teaches you the major Network protocols and network architecture,148,155,networking which teaches you the major Network protocols and network architecture they also teach you how to use databases and its various interactions with the client side of the computer and also the working of operating systems,148,163,
206,tech support Engineers,176,178,most ethical hackers begin their career as tech support Engineers,174,178,
206,hands-on experience with security tools that are used at an Enterprise level,190,196,you get hands-on experience with security tools that are used at an Enterprise level,190,196,105 203
206,in-depth knowledge of networking in general also ethical hackers have to make custom softwares to tackle the use case specific security flaws that might be affecting a company so they generally need to write custom softwares now this requires General programming knowledge,622,640,have an in-depth knowledge of networking in general also ethical hackers have to make custom softwares to tackle the use case specific security flaws that might be affecting a company so they generally need to write custom softwares now this requires General programming knowledge,622,640,
206,88 000,331,335,around 88 000 per annum,331,335,
206,Sans giac certification,342,346,Sans giac certification there's also the certified vulnerability assessor which is the CVA certification there's also the C pen certification,342,353,
405,transmission control protocol and ip stands for internet protocol,120,126,transmission control protocol and ip stands for internet protocol an alternative to tcp is udp it stands for user datagram protocol,120,132,206 105 404
206,penetration testing,373,377,the penetration testing structure,373,377,105
206,to inform the public that credentialed individuals meet or exceed the minimum standards of ethical hacking,416,426,the first objective is to inform the public that credentialed individuals meet or exceed the minimum standards of ethical hacking,416,426,106
206,the process of monitoring and capturing all the packets passing through a given network,523,529,sniffing is the process of monitoring and capturing all the packets passing through a given network,523,529,203 201
206,they need to know how to look for exploits in the in the buffer vulnerabilities,569,576,ethical hackers have to deal with different kinds of operating systems on a daily basis with Linux being the daily driver,554,561,
206,CIA Mossad and NSA,712,717,the top secret intelligence gathering agencies like CIA Mossad and NSA,710,717,
103,the dock a server,437,443,communication channel the dock a server,437,443,207 101
405,translations back and forth so some ground rules are required to communicate successfully in computer networks the agreed upon set of ground rules that make communication possible are called protocols tcp ip is a set of protocols that support network communication but what is network and what is communication in the most basic form two computers connected via lan cable sharing data,42,69,translations back and forth so some ground rules are required to communicate successfully in computer networks the agreed upon set of ground rules that make communication possible are called protocols tcp ip is a set of protocols that support network communication but what is network and what is communication in the most basic form two computers connected via lan cable sharing data,42,69,207
104,a numeric address.,50,57,a numeric address. It's an identifier for a computer or device on a network.,50,63,101 405
207,a network switch,255,257,a network switch joints,255,257,405
405,by using the app module,689,692,by using the app module it is one network so the arc module works here finally the ethernet frame is delivered to the computer b please note that the destination ip address never changes for inter network communication but the physical address or the mac address changes with every hop,689,710,401 207
207,a rocker,314,316,a rocker is employed at the Forefront of every network setup to facilitate communication between foreign Networks this router can then be used to connect to the Internet so we can communicate with the loved ones from the comfort of our own homes so let's learn a little more about routers the router is a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks the router checks and data packets destination IP address and utilizes headers and forwarding tables to determine the best path to transport the packet consider the router to be an air traffic controller and data factors to be airplanes flying to various airports or networks in this case each package like each check has a unique destination and must be steered to its destination as effectively as possible a router helps direct these data packets to the intended IP addresses in the same manner that the air traffic controller ensures that flights arrive at their destination without getting lost or experiencing severe destructions a router employs an internal routing table which is a collection of Pathways to multiple Network destinations,314,384,405
207,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,a physical or virtualized Internet working equipment that receives analyzes and transfers data packets across computer networks,332,341,401 405
401,logical addressing,562,564,logical addressing routing and path determination ip addressing done in network layer is called logical addressing every computer in a network has a unique ip address network layer assigns sender and receiver's ip address to each segment to form an ib packet,562,581,104 405 207
207,network address translation,50,54,the importance of network address translation,48,54,405
207,a collection of local area networks,488,492,in its most basic form a collection of local area networks,485,492,
207,Nat IP allocation,515,519,Network address translation or Nat IP allocation,513,519,405
207,a method of translating one IP address to another,519,525,a method of translating one IP address to another while these packets are in transit through a router,519,527,401 405
105,a software or a hardware that allows or disallows some functionality,1438,1444,a software or a hardware that allows or disallows some functionality,1438,1444,207 104
207,demilitarized zone,620,622,DMZ which stands for a demilitarized zone,617,622,405
104,a logical connection that is used by programs and services to exchange information.,7,13,a logical connection that is used by programs and services to exchange information. It specifically determines which program or service on a computer or server that is going to be used.,7,20,
401,application layer,78,80,application layer application layer,78,82,405
401,computer applications that use internet,83,89,computer applications that use internet like google chrome firefox outlook skype etc,83,94,405
401,smtp,141,144,smtp protocol is used,141,144,405
401,data compression is very helpful,204,206,data compression is very helpful in real time video and audio streaming to maintain the integrity of data,204,211,204 405
405,sequence number,937,939,a sequence number in the tcp segments at the receiving end tcp module uses the sequence numbers to construct the application message in the correct order retransmission of lost segments for reliable data transfer the receiver tcp sends an acknowledgement,937,955,401
405,choosing the best possible path for data delivery from source to destination,723,727,choosing the best possible path for data delivery from source to destination is called path determination,723,730,401 203
402,port,51,55,Google Chrome or suffer you all know about that technically speaking we can call a web application a web server although there is a difference in the sense that a web server can host multiple applications but for the time being let's call it web application a web server and a web server is actually network application running on some machine listening on a port,30,55,401
401,file transfer web surfing emails virtual terminals etc,127,133,file transfer web surfing emails virtual terminals etc,127,133,405
401,telnet,144,146,for virtual terminals telnet,141,146,405 402
405,floor control error control and sizing of packets,500,505,transport layer provides most of the services of the llc sub-layer including floor control error control and sizing of packets,495,505,401
402,HTTP,155,157,HTTP protocol is the merge protocol in the web client and the web server club that means uh most of the times the web client and the web servers speak to one another using the HTTP protocol,155,169,401
402,what is called a web resource or a resource as commonly said it is SUSE a document like an HTML document or a PDF document or logician document or an XML file or any kind of document which is hosted by a web server,181,207,what is called a web resource or a resource as commonly said it is SUSE a document like an HTML document or a PDF document or logician document or an XML file or any kind of document which is hosted by a web server,181,207,104
104,"Google's server sees the incoming request with port number 21, it'll forward that request to its built-in FTP service.",278,293,"our computer will add port 21 to the IP address. And once Google's server sees the incoming request with port number 21, it'll forward that request to its built-in FTP service.",278,293,
402,browser,51,55,a browser is an application that you use for browsing the internet and the examples are your ie or Firefox or Google Chrome or suffer you all know about that technically speaking we can call a web application a web server although there is a difference in the sense that a web server can host multiple applications but for the time being let's call it web application a web server and a web server is actually network application running on some machine listening on a port the browser,21,55,107 401
402,HTTP,440,443,HTTP now so HTTP,347,353,401 405
402,network application,49,51,network application running on some machine listening on a port the browser,49,55,104 401
402,ie or Firefox or Google Chrome or suffer,26,32,ie or Firefox or Google Chrome or suffer,26,32,401
402,the same set of rules,123,130,when two applications are communicating they you and they need to use the same set of rules,116,130,401 405
402,through a web server,211,216,a web client can access those documents through a web server,203,216,401
402,a piece of software which can be accessed from a browser,11,21,a piece of software which can be accessed from a browser,11,21,401
402,a piece of software which can be accessed from a browser,11,21,is a piece of software which can be accessed from a browser,11,21,401 405
402,a stateless protocol,443,445,request response protocol,353,360,405 401
404,set of rules for creating vpns over a network,200,204,set of rules for creating vpns over a network it does not define any one way to create a vpn but rather allows several protocols to be used for each vpn feature ipsec,200,215,
404,remote access vpn,151,155,remote access vpn,151,155,
404,allows a host computer to safely send and receive encrypted data,359,366,allows a host computer to safely send and receive encrypted data over the public internet,359,366,
404,a router or a firewall on both sites,190,197,either a router or a firewall on both sites,190,197,
404,ipsec,197,200,a popular site-to-site vpn is ipsec,193,200,
404,remote access,400,404,remote access vpns tls is the same security protocol used to encrypt your web traffic when connecting to https sites it's also handy because some public wi-fi might block ipsec ports whereas tls usually uses well-known port 443 which is generally allowed when configuring remote access,400,425,
404,a router or a firewall on both sites,190,197,one device for example a user's laptop in a coffee shop this is unlike the site-to-site vpn which connects to entire networks okay so now we know what a vpn is and the two different types let's look at each in a bit more detail first let's start with site-to-site vpns here we have site a and site b both sites are connected to the public internet site-to-site vpns are typically configured on either a router or a firewall on both sites,158,197,
404,allows several protocols to be used for each vpn feature ipsec is often used for site-to-site vpns but it can also be used for remote access vpns as well once the vpn is established all devices on each site can send data securely over the vpn so how does this work well let's say a host from site a sends some data over to site b the router will look at this data see that it's destined for site b and realize it needs to send this over the vpn before it can send it over the vpn though it first needs to encrypt the data,207,250,does not define any one way to create a vpn but rather allows several protocols to be used for each vpn feature ipsec is often used for site-to-site vpns but it can also be used for remote access vpns as well once the vpn is established all devices on each site can send data securely over the vpn so how does this work well let's say a host from site a sends some data over to site b the router will look at this data see that it's destined for site b and realize it needs to send this over the vpn before it can send it over the vpn though it first needs to encrypt the data,204,250,
404,site-to-site vpns,397,400,ipsec is used for site-to-site vpns,394,400,405
404,site-to-site vpns,397,400,site-to-site vpns tls is usually used for remote access vpns,397,404,405
401,using network layer protocols,777,782,using network layer protocols ip for example to communicate with each other in this example desktop is connected to router r1 via an ethernet cable router r1 and r2 are connected via a satellite link,777,793,405
405,udp,126,129,udp it stands for user datagram protocol the main difference is that tcp is highly reliable but it is slow whereas udp is less reliable but generally faster both tcp and udp,126,144,401
405,udp datagram,800,803,the data unit in udp is called udp datagram,797,803,
405,tcp slows down the data transfer rate,1035,1039,congestion throttling or flow control the goal for tcp is to send segments to the receiving end as fast as possible without losing them when tcp first sends the segment it sets a timer if the segments are acknowledged before the timer expires the tcp increases the transmission speed until the segments begin to become unacknowledged since the acknowledgement for some segments is not received within the time the sending tcp module retransmits the segments when a significant number of packets have to be retransmitted tcp slows down the data transfer rate,1003,1039,
405,tcp is highly reliable but it is slow,132,137,udp it stands for user datagram protocol the main difference is that tcp is highly reliable but it is slow whereas udp is less reliable but generally faster,126,144,401
405,the type of media used to connect the two devices,272,277,on the type of media used to connect the two devices,272,277,401
405,distribute pair cable coaxial cable and fiber optic cable,289,294,distribute pair cable coaxial cable and fiber optic cable can be used for data transmission if the protocol used is fast ethernet or gigabit ethernet then twisted pair cable or fiber optic cable can be used as local media next is the data link layer the data unit in the data link layer is called an ethernet frame the data link layer is divided into two sub layers,289,320,401
405,logical link control,320,322,logical link control or llc sub layer the max sub layer is responsible for data encapsulation and accessing the media in data encapsulation,320,333,401
103,all the dependencies required to run the application,261,265,a software package that consists of all the dependencies required to run the application,259,265,404
404,encapsulates this data with the vpn header and trailer then it adds a new ip header,271,278,encapsulates this data with the vpn header and trailer then it adds a new ip header this new ip header will have the public ip address of the remote site now there is a bit more to it when it comes to vpn headers and trailers but this is the general idea when the router sends the encrypted data,271,292,101 405 103
405,the physical address or the mac address changes with every hop,705,710,the physical address or the mac address changes with every hop,705,710,401
405,floor control error control and sizing of packets,500,505,transport layer provides most of the services of the llc sub-layer including floor control error control and sizing of packets,495,505,107
405,restricts the number of frames the sender can send without overwhelming the receiver,442,448,restricts the amount of data that a sender can send without overwhelming the receiver the receiving devices have a limited processing speed and a limited memory to store the incoming data if these limits are exceeded then the incoming data will be lost to avoid this the receiver should inform the sender to slow down the transmission rate before these limits are met in the data link layer flow control restricts the number of frames the sender can send without overwhelming the receiver,417,448,401 406
405,error detection,450,452,error control in the data link layer refers to error detection,448,452,105
406,"to have some process running at all times, to maximize CPU utilization.",32,39,"to have some process running at all times, to maximize CPU utilization. So, we have already talked about multiprogramming in the beginning of the lecture series. And, the objective of multiprogramming is to have some process running at all time to maximize CPU utilization.",32,52,106 202
406,to switch the CPU among processes so frequently that user can interact with each program while it is running.,106,116,"to switch the CPU among processes so frequently that user can interact with each program while it is running. So, time sharing is also something we have already talked about in the beginning of the lecture series. And, the objective of time sharing is to switch the CPU among processes so frequently that users can interact with each program while it is running.",106,130,106 105 202
406,"which process will come and which process will assign the CPU at what time,",650,654,"which process will come and which process will assign the CPU at what time, all those things will be decided by the process scheduler.",650,658,
407,three,292,294,"three programs  running over here. And here we have the 'processes' tab. so, if you click on the 'processes' tab, you can see what are the processes  running in your system. So, if you click this, you  come to this window over here, where you can see that there are all these  processes are running in your system. So, for example if you look here you can see that there is Chromium  browser running over here. And if you look at the processes tab, we see that there is not only one  process associated with this chromium browser but there  are multiple processes. For example you can see there is chrome.exe here. It is also here. There are quite a few events over here. So, we see that there are multiple",292,337,
406,two,347,349,two kinds of queues,347,349,
406,job queue and the ready queue.,349,352,"So, basically there are two kinds of queues - which are the job queue and the ready queue.",347,352,
406,"As a process enters the system, they are put into a job queue, which consists of all processes in the system.",355,362,"As a process enters the system, they are put into a job queue, which consists of all processes in the system.",355,362,
406,"The processes that are residing in the main memory,",392,395,"The processes that are residing in the main memory, and are ready and waiting to execute are kept on a list called the ready queue. So, in ready queue we have those processes, which are ready and waiting to be executed.",392,407,
406,input/output waiting queue,597,601,come to the input/output waiting queue,597,601,
406,it will get swapped-out.,508,510,it will get swapped-out. And it goes to a list called the partially executed swapped-out processes.,508,515,407
104,exchange information.,7,13,used by programs and services to exchange information.,7,13,401 106 405
407,loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,in  loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,103 105 401
407,loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,in  loading that executable program into the memory and allocate its resources and then the program will begin its execution.,117,127,103 105 401
201,recommendation engine before we start our today's discussion make sure you hit the subscribe button to keep receiving notifications for our master classes interview preparation videos and so much more here's everything you need to know about recommendation engine what is a recommender system in today's digital world where people spend most of their time watching netflix or amazon prime the recommendation system is the most potent marketing tool a recommender system,48,79,recommendation engine before we start our today's discussion make sure you hit the subscribe button to keep receiving notifications for our master classes interview preparation videos and so much more here's everything you need to know about recommendation engine what is a recommender system in today's digital world where people spend most of their time watching netflix or amazon prime the recommendation system is the most potent marketing tool a recommender system is nothing fancy but an automated information filtering system to filter some entities composed of machine learning,48,88,106 404
407,we already understood  what is a process?,206,208,When a program is executing  it is called a process.,208,211,406
407,unit of execution  for this particular process,397,401,the unit of execution  for this particular process,397,401,
407,"many threads are running  within this process chrome.exe. So, in this way you can see the processes and the threads  that are running in your system. So, I hope with this visual example it was more clear to you, what are processes? And what are threads? And how they work. So, this was just and basic introduction of what are processes and what are threads. And how we can differentiate between  a process and a thread. So, this process is a very important  topic in operating system.",403,432,"these many threads are running  within this process chrome.exe. So, in this way you can see the processes and the threads  that are running in your system. So, I hope with this visual example it was more clear to you, what are processes? And what are threads? And how they work. So, this was just and basic introduction of what are processes and what are threads. And how we can differentiate between  a process and a thread. So, this process is a very important  topic in operating system.",403,432,
407,the 'processes' tab.,294,296,"the 'processes' tab. so, if you click on the 'processes' tab,",294,298,406
407,binary code.,69,73,"binary code. So, for that using a compiler, you  compile your program and it helps to convert that program into machine code  which is understandable by your machine. Alright! So, after that you have your program which is converted into a  binary",69,89,401 106
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,406 405
407,some resources of the computer system.,102,108,it needs  some resources of the computer system.,102,108,406 402
407,"operating system,",113,117,"operating system, which we  have been discussing so far. So, the operating system",113,121,406 207 105
401,setting up assisting cleaning and then closing the party,246,252,helpers will help you in setting up assisting cleaning and then closing the party,246,252,201
407,the operating system,117,121,"operating system, which we  have been discussing so far. So, the operating system",113,121,102 106
